cur_x 	 cur_y 	 cur_yaw 	 line_x 	 line_y 	 line_yaw 	 l_speed 	 r_speed 
-5.869160 	 149.027685 	 -1.266071 	 -5.894258 	 149.020101 	 -1.277123 	 3.078727 	 3.071273 
-5.779727 	 148.734371 	 -1.276139 	 -5.805491 	 148.726584 	 -1.277113 	 3.102789 	 3.097211 
-5.695378 	 148.439056 	 -1.271615 	 -5.716594 	 148.432634 	 -1.277115 	 3.127767 	 3.122233 
-5.597505 	 148.145946 	 -1.276974 	 -5.627176 	 148.136966 	 -1.277102 	 3.153113 	 3.146887 
-5.517829 	 147.844645 	 -1.264193 	 -5.537011 	 147.838851 	 -1.277119 	 3.178296 	 3.171704 
-5.427617 	 147.540619 	 -1.279112 	 -5.445210 	 147.535294 	 -1.277110 	 3.201638 	 3.198362 
-5.316176 	 147.253347 	 -1.277902 	 -5.356271 	 147.241227 	 -1.277124 	 3.229111 	 3.220889 
-5.245111 	 146.933161 	 -1.275708 	 -5.261599 	 146.928172 	 -1.277111 	 3.251863 	 3.248137 
-5.155480 	 146.620185 	 -1.272511 	 -5.167371 	 146.616591 	 -1.277116 	 3.276703 	 3.273297 
-5.052706 	 146.316919 	 -1.277609 	 -5.074726 	 146.310252 	 -1.277106 	 3.302250 	 3.297750 
-4.967409 	 145.998494 	 -1.267702 	 -4.979350 	 145.994890 	 -1.277106 	 3.327188 	 3.322812 
-4.870441 	 145.685480 	 -1.288645 	 -4.884489 	 145.681227 	 -1.277119 	 3.350315 	 3.349685 
-4.788557 	 145.362607 	 -1.271814 	 -4.788163 	 145.362721 	 -1.277109 	 3.375488 	 3.374512 
-4.665914 	 145.058637 	 -1.284093 	 -4.693661 	 145.050238 	 -1.277112 	 3.402201 	 3.397799 
-4.578308 	 144.745902 	 -1.270512 	 -4.599668 	 144.739447 	 -1.277115 	 3.427892 	 3.422108 
-4.480760 	 144.425512 	 -1.276328 	 -4.502714 	 144.418865 	 -1.277114 	 3.452372 	 3.447628 
-4.391780 	 144.089870 	 -1.284170 	 -4.402260 	 144.086702 	 -1.277118 	 3.475390 	 3.474610 
-4.285197 	 143.756415 	 -1.284278 	 -4.300933 	 143.751656 	 -1.277109 	 3.500927 	 3.499073 
-4.205705 	 143.415843 	 -1.277083 	 -4.199901 	 143.417593 	 -1.277120 	 3.524397 	 3.525603 
-4.074494 	 143.109261 	 -1.280199 	 -4.103961 	 143.100351 	 -1.277113 	 3.552770 	 3.547230 
-3.986803 	 142.758441 	 -1.272973 	 -3.999405 	 142.754624 	 -1.277113 	 3.576731 	 3.573269 
-3.871638 	 142.426672 	 -1.286130 	 -3.897827 	 142.418749 	 -1.277116 	 3.601835 	 3.598165 
-3.797698 	 142.073572 	 -1.275049 	 -3.793794 	 142.074757 	 -1.277106 	 3.624798 	 3.625202 
-3.686569 	 141.732834 	 -1.284622 	 -3.690063 	 141.731778 	 -1.277119 	 3.649615 	 3.650385 
-3.604372 	 141.376936 	 -1.276241 	 -3.584565 	 141.382931 	 -1.277112 	 3.673018 	 3.676982 
-3.487876 	 141.028822 	 -1.280658 	 -3.478344 	 141.031700 	 -1.277114 	 3.698650 	 3.701350 
-3.396686 	 140.691345 	 -1.278166 	 -3.377194 	 140.697246 	 -1.277115 	 3.722858 	 3.727142 
-3.278434 	 140.340600 	 -1.279904 	 -3.270098 	 140.343127 	 -1.277115 	 3.748850 	 3.751150 
-3.177303 	 139.985536 	 -1.270294 	 -3.163242 	 139.989782 	 -1.277107 	 3.774212 	 3.775788 
-3.072688 	 139.620112 	 -1.271244 	 -3.053219 	 139.625993 	 -1.277107 	 3.798553 	 3.801447 
-2.969192 	 139.256986 	 -1.281792 	 -2.943930 	 139.264624 	 -1.277122 	 3.821894 	 3.828106 
-2.856746 	 138.902034 	 -1.279782 	 -2.836157 	 138.908264 	 -1.277110 	 3.847582 	 3.852418 
-2.737643 	 138.542911 	 -1.265453 	 -2.726667 	 138.546225 	 -1.277112 	 3.875019 	 3.874981 
-2.644273 	 138.175764 	 -1.268078 	 -2.617111 	 138.183972 	 -1.277112 	 3.898066 	 3.901934 
-2.535013 	 137.797775 	 -1.268828 	 -2.503222 	 137.807390 	 -1.277112 	 3.922507 	 3.927493 
-2.425074 	 137.416636 	 -1.271958 	 -2.388398 	 137.427723 	 -1.277114 	 3.946684 	 3.953316 
-2.322484 	 137.049156 	 -1.275055 	 -2.277980 	 137.062610 	 -1.277123 	 3.970557 	 3.979443 
-2.228250 	 136.650892 	 -1.263943 	 -2.159735 	 136.671616 	 -1.277112 	 3.994159 	 4.005841 
-2.114543 	 136.272014 	 -1.275495 	 -2.045223 	 136.292978 	 -1.277112 	 3.992920 	 4.007080 
-2.004533 	 135.899196 	 -1.288051 	 -1.932704 	 135.920925 	 -1.277112 	 3.991402 	 4.008598 
-1.894848 	 135.518613 	 -1.279033 	 -1.818057 	 135.541841 	 -1.277112 	 3.991785 	 4.008215 
-1.775916 	 135.126428 	 -1.286889 	 -1.699421 	 135.149562 	 -1.277114 	 3.991031 	 4.008969 
-1.656700 	 134.737580 	 -1.292184 	 -1.581687 	 134.760268 	 -1.277112 	 3.990656 	 4.009344 
-1.512177 	 134.386222 	 -1.268650 	 -1.472219 	 134.398309 	 -1.277112 	 3.996672 	 4.003328 
-1.407944 	 134.005750 	 -1.270542 	 -1.358059 	 134.020832 	 -1.277112 	 3.995445 	 4.004555 
-1.274340 	 133.619218 	 -1.264193 	 -1.239764 	 133.629670 	 -1.277114 	 3.997680 	 4.002320 
-1.149856 	 133.236800 	 -1.262821 	 -1.123367 	 133.244810 	 -1.277112 	 3.998662 	 4.001338 
-1.034025 	 132.853400 	 -1.260070 	 -1.007427 	 132.861444 	 -1.277123 	 3.998927 	 4.001073 
-0.913761 	 132.485901 	 -1.259733 	 -0.895524 	 132.491420 	 -1.277112 	 3.999833 	 4.000167 
-0.800890 	 132.094273 	 -1.260026 	 -0.777554 	 132.101334 	 -1.277114 	 3.999271 	 4.000729 
-0.665954 	 131.712948 	 -1.258766 	 -0.660587 	 131.714571 	 -1.277112 	 4.001274 	 3.998726 
-0.551879 	 131.334033 	 -1.258487 	 -0.546034 	 131.335794 	 -1.277112 	 4.001252 	 3.998748 
-0.440580 	 130.955321 	 -1.256368 	 -0.431772 	 130.957981 	 -1.277112 	 4.001154 	 3.998846 
-0.326519 	 130.575368 	 -1.254168 	 -0.316935 	 130.578267 	 -1.277112 	 4.001293 	 3.998707 
-0.206595 	 130.198158 	 -1.258524 	 -0.202365 	 130.199437 	 -1.277125 	 4.001418 	 3.998582 
-0.084660 	 129.819892 	 -1.262955 	 -0.087338 	 129.819076 	 -1.277110 	 4.001695 	 3.998305 
0.034201 	 129.437844 	 -1.255433 	 0.028480 	 129.436118 	 -1.277114 	 4.002766 	 3.997234 
0.129809 	 129.043658 	 -1.257943 	 0.145717 	 129.048463 	 -1.277114 	 4.000255 	 3.999745 
0.265495 	 128.675640 	 -1.263807 	 0.259056 	 128.673699 	 -1.277110 	 4.002003 	 3.997997 
0.395998 	 128.294482 	 -1.271190 	 0.375609 	 128.288323 	 -1.277114 	 4.002722 	 3.997278 
0.491450 	 127.897795 	 -1.255101 	 0.493525 	 127.898419 	 -1.277110 	 4.001984 	 3.998016 
0.632079 	 127.526867 	 -1.258618 	 0.608088 	 127.519611 	 -1.277114 	 4.004356 	 3.995644 
0.762482 	 127.145505 	 -1.258574 	 0.724683 	 127.134076 	 -1.277120 	 4.005803 	 3.994197 
0.867026 	 126.762420 	 -1.255857 	 0.839592 	 126.754125 	 -1.277110 	 4.004991 	 3.995009 
0.984585 	 126.387638 	 -1.265269 	 0.953289 	 126.378175 	 -1.277114 	 4.004454 	 3.995546 
1.098688 	 126.012355 	 -1.252944 	 1.066839 	 126.002721 	 -1.277111 	 4.005744 	 3.994256 
1.232817 	 125.633829 	 -1.274972 	 1.182454 	 125.618707 	 -1.279089 	 4.005670 	 3.994330 
1.352203 	 125.240736 	 -1.269612 	 1.300600 	 125.225244 	 -1.279089 	 4.006336 	 3.993664 
1.471857 	 124.864786 	 -1.279784 	 1.414049 	 124.847429 	 -1.279089 	 4.005966 	 3.994034 
1.574928 	 124.485797 	 -1.276677 	 1.526960 	 124.471390 	 -1.279090 	 4.005250 	 3.994750 
1.679897 	 124.082085 	 -1.273699 	 1.646839 	 124.072155 	 -1.279084 	 4.003990 	 3.996010 
1.824831 	 123.731432 	 -1.295167 	 1.755414 	 123.710590 	 -1.279089 	 4.005640 	 3.994360 
1.917918 	 123.331630 	 -1.276808 	 1.873234 	 123.318211 	 -1.279089 	 4.004894 	 3.995106 
2.050517 	 122.955625 	 -1.267931 	 1.987764 	 122.936784 	 -1.279089 	 4.007668 	 3.992332 
2.152866 	 122.574893 	 -1.284536 	 2.101098 	 122.559347 	 -1.279089 	 4.004860 	 3.995140 
2.270056 	 122.186656 	 -1.289851 	 2.217726 	 122.170942 	 -1.279090 	 4.004388 	 3.995612 
2.376838 	 121.804702 	 -1.283784 	 2.331762 	 121.791167 	 -1.279090 	 4.004237 	 3.995763 
2.484327 	 121.419986 	 -1.286199 	 2.446617 	 121.408664 	 -1.279089 	 4.003226 	 3.996774 
2.595485 	 121.037401 	 -1.303283 	 2.561189 	 121.027105 	 -1.279089 	 4.001161 	 3.998839 
2.712803 	 120.653093 	 -1.297930 	 2.676747 	 120.642263 	 -1.279089 	 4.001881 	 3.998119 
2.819641 	 120.263744 	 -1.283937 	 2.792822 	 120.255691 	 -1.279090 	 4.002315 	 3.997685 
2.946080 	 119.889073 	 -1.291858 	 2.906479 	 119.877179 	 -1.279084 	 4.002857 	 3.997143 
3.039577 	 119.491328 	 -1.287821 	 3.023769 	 119.486583 	 -1.279090 	 4.000777 	 3.999223 
3.159444 	 119.122791 	 -1.295973 	 3.135191 	 119.115510 	 -1.279089 	 4.000844 	 3.999156 
3.251044 	 118.730792 	 -1.294905 	 3.250740 	 118.730700 	 -1.279090 	 3.998450 	 4.001550 
3.385314 	 118.361866 	 -1.297712 	 3.363460 	 118.355306 	 -1.279090 	 4.000420 	 3.999580 
3.497860 	 117.985879 	 -1.289950 	 3.476330 	 117.979415 	 -1.279090 	 4.001162 	 3.998838 
3.603721 	 117.606352 	 -1.299529 	 3.589622 	 117.602118 	 -1.279090 	 3.999428 	 4.000572 
3.706027 	 117.207440 	 -1.282155 	 3.707959 	 117.208017 	 -1.279090 	 3.999492 	 4.000508 
3.820442 	 116.832398 	 -1.288971 	 3.820720 	 116.832483 	 -1.279084 	 3.998982 	 4.001018 
3.919449 	 116.438360 	 -1.278372 	 3.937443 	 116.443765 	 -1.279090 	 3.998193 	 4.001807 
4.029048 	 116.063912 	 -1.288189 	 4.049644 	 116.070099 	 -1.279090 	 3.996940 	 4.003060 
4.157158 	 115.685330 	 -1.288533 	 4.164517 	 115.687539 	 -1.279090 	 3.998287 	 4.001713 
4.239028 	 115.276392 	 -1.281635 	 4.283924 	 115.289876 	 -1.279090 	 3.995058 	 4.004942 
4.358287 	 114.912859 	 -1.275480 	 4.393919 	 114.923559 	 -1.279090 	 3.996641 	 4.003359 
4.459715 	 114.510333 	 -1.285814 	 4.513179 	 114.526386 	 -1.279090 	 3.993745 	 4.006255 
4.585870 	 114.155547 	 -1.280515 	 4.621334 	 114.166197 	 -1.279084 	 3.996154 	 4.003846 
4.678079 	 113.744997 	 -1.274288 	 4.742045 	 113.764206 	 -1.279090 	 3.993801 	 4.006199 
4.802492 	 113.374866 	 -1.286297 	 4.854284 	 113.390415 	 -1.279090 	 3.993872 	 4.006128 
4.905068 	 112.981255 	 -1.281349 	 4.971182 	 113.001108 	 -1.279090 	 3.992871 	 4.007129 
5.021097 	 112.601746 	 -1.279449 	 5.085310 	 112.621026 	 -1.279090 	 3.993260 	 4.006740 
5.138259 	 112.219773 	 -1.285561 	 5.200210 	 112.238374 	 -1.279090 	 3.992885 	 4.007115 
5.244163 	 111.849012 	 -1.284960 	 5.311090 	 111.869111 	 -1.279090 	 3.992425 	 4.007575 
5.348537 	 111.449860 	 -1.295349 	 5.429662 	 111.474220 	 -1.279083 	 3.989903 	 4.010097 
5.492791 	 111.084751 	 -1.269694 	 5.542164 	 111.099576 	 -1.279090 	 3.995784 	 4.004216 
5.596967 	 110.699998 	 -1.284264 	 5.656755 	 110.717953 	 -1.279090 	 3.993240 	 4.006760 
5.703040 	 110.318840 	 -1.272752 	 5.770514 	 110.339102 	 -1.279090 	 3.993589 	 4.006411 
5.813079 	 109.926545 	 -1.273115 	 5.887665 	 109.948941 	 -1.279089 	 3.992810 	 4.007190 
5.928966 	 109.534712 	 -1.279447 	 6.005177 	 109.557598 	 -1.279090 	 3.992007 	 4.007993 
6.059738 	 109.183596 	 -1.282740 	 6.112705 	 109.199497 	 -1.279090 	 3.994105 	 4.005895 
6.171817 	 108.776548 	 -1.279180 	 6.234090 	 108.795249 	 -1.279090 	 3.993489 	 4.006511 
6.291698 	 108.414053 	 -1.276717 	 6.343849 	 108.429716 	 -1.279090 	 3.994792 	 4.005208 
6.399258 	 108.027891 	 -1.271410 	 6.459110 	 108.045861 	 -1.279090 	 3.994519 	 4.005481 
6.524281 	 107.646141 	 -1.278749 	 6.574598 	 107.661250 	 -1.279090 	 3.994780 	 4.005220 
6.645196 	 107.265335 	 -1.268367 	 6.689487 	 107.278634 	 -1.279090 	 3.996448 	 4.003552 
