cur_x 	 cur_y 	 cur_yaw 	 line_x 	 line_y 	 line_yaw 	 l_speed 	 r_speed 
-3.899494 	 -0.381602 	 0.149526 	 -3.921006 	 -0.172788 	 0.102656 	 0.418070 	 0.431930 
-3.853128 	 -0.380101 	 0.149344 	 -3.874973 	 -0.168046 	 0.102656 	 0.430216 	 0.444784 
-3.813120 	 -0.365294 	 0.152238 	 -3.833877 	 -0.163812 	 0.102656 	 0.443117 	 0.456883 
-3.770181 	 -0.364256 	 0.153774 	 -3.791282 	 -0.159424 	 0.102656 	 0.455341 	 0.469659 
-3.727171 	 -0.357825 	 0.153369 	 -3.748069 	 -0.154972 	 0.102656 	 0.467722 	 0.482278 
-3.682391 	 -0.355638 	 0.161673 	 -3.703536 	 -0.150384 	 0.102656 	 0.480318 	 0.494682 
-3.633206 	 -0.343055 	 0.167223 	 -3.653585 	 -0.145239 	 0.102656 	 0.493285 	 0.506715 
-3.587760 	 -0.344000 	 0.164591 	 -3.608712 	 -0.140616 	 0.102656 	 0.505196 	 0.519804 
-3.538448 	 -0.333659 	 0.161370 	 -3.558864 	 -0.135481 	 0.102656 	 0.517623 	 0.532377 
-3.485638 	 -0.324559 	 0.156371 	 -3.505681 	 -0.130002 	 0.102656 	 0.529874 	 0.545126 
-3.430732 	 -0.312921 	 0.168665 	 -3.450165 	 -0.124283 	 0.102656 	 0.543200 	 0.556800 
-3.378602 	 -0.312495 	 0.156956 	 -3.398539 	 -0.118964 	 0.102656 	 0.554611 	 0.570389 
-3.328624 	 -0.302172 	 0.157972 	 -3.348034 	 -0.113761 	 0.102656 	 0.567290 	 0.582710 
-3.271650 	 -0.293165 	 0.156605 	 -3.290740 	 -0.107859 	 0.102656 	 0.579725 	 0.595275 
-3.218996 	 -0.283473 	 0.165365 	 -3.237651 	 -0.102390 	 0.102656 	 0.592840 	 0.607160 
-3.162164 	 -0.273299 	 0.167403 	 -3.180378 	 -0.096490 	 0.102656 	 0.605579 	 0.619421 
-3.102938 	 -0.264588 	 0.176357 	 -3.120887 	 -0.090361 	 0.102656 	 0.618659 	 0.631341 
-3.041857 	 -0.252375 	 0.178338 	 -3.059202 	 -0.084006 	 0.102656 	 0.631534 	 0.643466 
-2.980309 	 -0.243294 	 0.181214 	 -2.997375 	 -0.077637 	 0.102656 	 0.644282 	 0.655718 
-2.919597 	 -0.230155 	 0.188686 	 -2.935961 	 -0.071310 	 0.102656 	 0.657620 	 0.667380 
-2.854083 	 -0.222853 	 0.190445 	 -2.870391 	 -0.064555 	 0.102656 	 0.670184 	 0.679816 
-2.784109 	 -0.210733 	 0.189675 	 -2.799916 	 -0.057295 	 0.102656 	 0.682878 	 0.692122 
-2.719799 	 -0.201374 	 0.186852 	 -2.735327 	 -0.050641 	 0.102656 	 0.695287 	 0.704713 
-2.652629 	 -0.188531 	 0.187326 	 -2.667553 	 -0.043659 	 0.102656 	 0.708156 	 0.716844 
-2.582357 	 -0.177282 	 0.181724 	 -2.596873 	 -0.036378 	 0.102656 	 0.720463 	 0.729537 
-2.515484 	 -0.166311 	 0.175339 	 -2.529583 	 -0.029446 	 0.102656 	 0.732713 	 0.742287 
-2.444688 	 -0.156933 	 0.179404 	 -2.458575 	 -0.022131 	 0.102656 	 0.745592 	 0.754408 
-2.372887 	 -0.145517 	 0.176704 	 -2.386364 	 -0.014692 	 0.102656 	 0.758118 	 0.766882 
-2.298168 	 -0.132841 	 0.176062 	 -2.311138 	 -0.006942 	 0.102656 	 0.770880 	 0.779120 
-2.224256 	 -0.123185 	 0.179052 	 -2.237018 	 0.000694 	 0.102656 	 0.783709 	 0.791291 
-2.147668 	 -0.110732 	 0.181471 	 -2.159965 	 0.008631 	 0.102656 	 0.796706 	 0.803294 
-2.070259 	 -0.095461 	 0.180528 	 -2.081812 	 0.016683 	 0.102656 	 0.809667 	 0.815333 
-1.993756 	 -0.079912 	 0.192166 	 -2.004527 	 0.024644 	 0.102656 	 0.823713 	 0.826287 
-1.914902 	 -0.066346 	 0.194117 	 -1.925118 	 0.032825 	 0.102656 	 0.836810 	 0.838190 
-1.833357 	 -0.053577 	 0.196570 	 -1.843128 	 0.041271 	 0.102656 	 0.849878 	 0.850122 
-1.752775 	 -0.036268 	 0.200472 	 -1.761628 	 0.049667 	 0.102656 	 0.863485 	 0.861515 
-1.673779 	 -0.021535 	 0.202889 	 -1.681960 	 0.057875 	 0.102656 	 0.876785 	 0.873215 
-1.584006 	 -0.005208 	 0.203085 	 -1.591465 	 0.067197 	 0.102656 	 0.889953 	 0.885047 
-1.499629 	 0.007784 	 0.195739 	 -1.506650 	 0.075935 	 0.102656 	 0.902211 	 0.897789 
-1.410819 	 0.023295 	 0.191642 	 -1.417191 	 0.085151 	 0.102656 	 0.914946 	 0.910054 
-1.321896 	 0.036472 	 0.183562 	 -1.327859 	 0.094353 	 0.102656 	 0.927101 	 0.922899 
-1.236102 	 0.048314 	 0.179385 	 -1.241759 	 0.103223 	 0.102656 	 0.939518 	 0.935482 
-1.145310 	 0.065902 	 0.178746 	 -1.150127 	 0.112663 	 0.102656 	 0.952763 	 0.947237 
-1.056344 	 0.078707 	 0.175475 	 -1.060790 	 0.121866 	 0.102656 	 0.965333 	 0.959667 
-0.957026 	 0.092811 	 0.176032 	 -0.961077 	 0.132139 	 0.102656 	 0.978299 	 0.971701 
-0.863925 	 0.109101 	 0.172812 	 -0.867293 	 0.141800 	 0.102656 	 0.991182 	 0.983818 
-0.767581 	 0.129301 	 0.175638 	 -0.769902 	 0.151833 	 0.102656 	 1.005033 	 0.994967 
-0.671024 	 0.139679 	 0.177460 	 -0.673301 	 0.161785 	 0.102656 	 1.005258 	 0.994742 
-0.573816 	 0.161270 	 0.182905 	 -0.574913 	 0.171920 	 0.102656 	 1.006954 	 0.993046 
-0.479412 	 0.175113 	 0.188127 	 -0.480090 	 0.181689 	 0.102656 	 1.007886 	 0.992114 
-0.379655 	 0.191255 	 0.188599 	 -0.379735 	 0.192027 	 0.102656 	 1.008517 	 0.991483 
-0.278468 	 0.211511 	 0.188796 	 -0.277545 	 0.202555 	 0.102656 	 1.009514 	 0.990486 
-0.180240 	 0.226560 	 0.186007 	 -0.178815 	 0.212726 	 0.102656 	 1.009726 	 0.990274 
-0.083740 	 0.240700 	 0.183626 	 -0.081887 	 0.222711 	 0.102656 	 1.009905 	 0.990095 
0.009177 	 0.253951 	 0.174262 	 0.011405 	 0.232322 	 0.102656 	 1.009335 	 0.990665 
0.107900 	 0.269259 	 0.167520 	 0.110652 	 0.242546 	 0.102656 	 1.009172 	 0.990828 
0.206043 	 0.278654 	 0.164022 	 0.208722 	 0.252649 	 0.102656 	 1.008751 	 0.991249 
0.304497 	 0.296149 	 0.156170 	 0.307926 	 0.262869 	 0.102656 	 1.008697 	 0.991303 
0.401394 	 0.302469 	 0.155458 	 0.404449 	 0.272812 	 0.102656 	 1.008262 	 0.991738 
0.501009 	 0.320056 	 0.149748 	 0.504811 	 0.283152 	 0.102656 	 1.008419 	 0.991581 
0.599605 	 0.328674 	 0.148742 	 0.603250 	 0.293293 	 0.102656 	 1.008165 	 0.991835 
0.699631 	 0.347632 	 0.151913 	 0.704159 	 0.303688 	 0.102656 	 1.009343 	 0.990657 
0.793823 	 0.354174 	 0.155317 	 0.798028 	 0.313358 	 0.102656 	 1.009369 	 0.990631 
0.895988 	 0.381732 	 0.157755 	 0.901929 	 0.324062 	 0.102656 	 1.011307 	 0.988693 
0.991440 	 0.386514 	 0.157675 	 0.996866 	 0.333842 	 0.102656 	 1.010797 	 0.989203 
1.090503 	 0.400691 	 0.154029 	 1.096334 	 0.344089 	 0.102656 	 1.010827 	 0.989173 
1.186422 	 0.412959 	 0.158980 	 1.192496 	 0.353996 	 0.102656 	 1.011560 	 0.988440 
1.289408 	 0.427304 	 0.158156 	 1.295863 	 0.364644 	 0.102656 	 1.011849 	 0.988151 
1.388429 	 0.440258 	 0.157540 	 1.395165 	 0.374874 	 0.102656 	 1.012061 	 0.987939 
1.486133 	 0.454472 	 0.148753 	 1.493291 	 0.384983 	 0.102656 	 1.011595 	 0.988405 
1.579644 	 0.457623 	 0.140288 	 1.586142 	 0.394548 	 0.102656 	 1.010104 	 0.989896 
1.679402 	 0.477527 	 0.134486 	 1.686881 	 0.404926 	 0.102656 	 1.010482 	 0.989518 
1.782798 	 0.485848 	 0.129482 	 1.790040 	 0.415553 	 0.102656 	 1.009749 	 0.990251 
1.880828 	 0.497060 	 0.125398 	 1.888183 	 0.425664 	 0.102656 	 1.009452 	 0.990548 
1.975685 	 0.497746 	 0.121824 	 1.982114 	 0.435340 	 0.102656 	 1.008190 	 0.991810 
2.072950 	 0.509588 	 0.120745 	 2.079564 	 0.445380 	 0.102656 	 1.008264 	 0.991736 
2.172650 	 0.522672 	 0.117550 	 2.179551 	 0.455680 	 0.102656 	 1.008224 	 0.991776 
2.275495 	 0.540129 	 0.112219 	 2.283095 	 0.466347 	 0.102656 	 1.008374 	 0.991626 
2.371286 	 0.540333 	 0.113483 	 2.377902 	 0.476114 	 0.102656 	 1.007539 	 0.992461 
2.467900 	 0.549655 	 0.108341 	 2.474451 	 0.486060 	 0.102656 	 1.006962 	 0.993038 
2.570234 	 0.561108 	 0.106233 	 2.576878 	 0.496612 	 0.102656 	 1.006841 	 0.993159 
2.669156 	 0.565612 	 0.105592 	 2.675220 	 0.506743 	 0.102656 	 1.006212 	 0.993788 
2.769862 	 0.579678 	 0.101288 	 2.776303 	 0.517156 	 0.102656 	 1.006148 	 0.993852 
2.863246 	 0.583866 	 0.100351 	 2.869133 	 0.526720 	 0.102656 	 1.005514 	 0.994486 
2.964618 	 0.592836 	 0.100601 	 2.970355 	 0.537147 	 0.102656 	 1.005393 	 0.994607 
3.061075 	 0.604789 	 0.098908 	 3.067018 	 0.547105 	 0.102656 	 1.005424 	 0.994576 
3.158382 	 0.612258 	 0.103501 	 3.164064 	 0.557103 	 0.102656 	 1.005629 	 0.994371 
3.272174 	 0.631087 	 0.099836 	 3.278580 	 0.568900 	 0.102656 	 1.005970 	 0.994030 
3.370855 	 0.646469 	 0.104551 	 3.377793 	 0.579121 	 0.102656 	 1.006960 	 0.993040 
3.471575 	 0.651917 	 0.102327 	 3.478011 	 0.589445 	 0.102656 	 1.006247 	 0.993753 
3.570893 	 0.664353 	 0.108622 	 3.577554 	 0.599700 	 0.102656 	 1.007096 	 0.992904 
3.670126 	 0.671951 	 0.105177 	 3.676519 	 0.609895 	 0.102656 	 1.006491 	 0.993509 
3.767618 	 0.680661 	 0.108207 	 3.773875 	 0.619924 	 0.102656 	 1.006661 	 0.993339 
3.863565 	 0.688389 	 0.106601 	 3.869602 	 0.629786 	 0.102656 	 1.006286 	 0.993714 
3.958734 	 0.693764 	 0.104734 	 3.964320 	 0.639544 	 0.102656 	 1.005658 	 0.994342 
4.059652 	 0.702919 	 0.091734 	 4.065112 	 0.649927 	 0.102656 	 1.004235 	 0.995765 
4.159296 	 0.708460 	 0.092878 	 4.164274 	 0.660142 	 0.102656 	 1.003879 	 0.996121 
4.257085 	 0.718097 	 0.089141 	 4.262018 	 0.670212 	 0.102656 	 1.003462 	 0.996538 
4.356361 	 0.719876 	 0.087441 	 4.360432 	 0.680350 	 0.102656 	 1.002452 	 0.997548 
4.455990 	 0.730199 	 0.081123 	 4.460068 	 0.690615 	 0.102656 	 1.001826 	 0.998174 
4.554728 	 0.736018 	 0.084303 	 4.558362 	 0.700741 	 0.102656 	 1.001711 	 0.998289 
4.653734 	 0.746489 	 0.083842 	 4.657396 	 0.710943 	 0.102656 	 1.001692 	 0.998308 
4.754979 	 0.756496 	 0.085018 	 4.758597 	 0.721369 	 0.102656 	 1.001768 	 0.998232 
4.851946 	 0.760332 	 0.091752 	 4.854937 	 0.731293 	 0.102656 	 1.001829 	 0.998171 
4.952808 	 0.768450 	 0.092454 	 4.955567 	 0.741660 	 0.102656 	 1.001673 	 0.998327 
5.046461 	 0.773398 	 0.094211 	 5.048742 	 0.751259 	 0.102656 	 1.001381 	 0.998619 
5.149815 	 0.784035 	 0.097403 	 5.152095 	 0.761906 	 0.102656 	 1.001699 	 0.998301 
5.251683 	 0.794858 	 0.094979 	 5.253996 	 0.772404 	 0.102656 	 1.001490 	 0.998510 
5.351865 	 0.801734 	 0.095703 	 5.353827 	 0.782688 	 0.102656 	 1.001219 	 0.998781 
5.449455 	 0.804847 	 0.096157 	 5.450710 	 0.792669 	 0.102656 	 1.000574 	 0.999426 
5.547428 	 0.809499 	 0.094777 	 5.548128 	 0.802705 	 0.102656 	 0.999895 	 1.000105 
5.640430 	 0.823435 	 0.097515 	 5.641574 	 0.812331 	 0.102656 	 1.000602 	 0.999398 
5.747098 	 0.830923 	 0.096838 	 5.747885 	 0.823283 	 0.102656 	 1.000186 	 0.999814 
5.843300 	 0.832665 	 0.095951 	 5.843255 	 0.833108 	 0.102656 	 0.999285 	 1.000715 
5.943256 	 0.847861 	 0.093049 	 5.943710 	 0.843457 	 0.102656 	 0.999482 	 1.000518 
6.033255 	 0.854292 	 0.093806 	 6.033420 	 0.852698 	 0.102656 	 0.999275 	 1.000725 
6.142969 	 0.862502 	 0.089994 	 6.142817 	 0.863968 	 0.102656 	 0.998586 	 1.001414 
6.246096 	 0.870323 	 0.092030 	 6.245659 	 0.874563 	 0.102656 	 0.998511 	 1.001489 
6.335756 	 0.879923 	 0.093188 	 6.335356 	 0.883803 	 0.102656 	 0.998663 	 1.001337 
6.431519 	 0.890393 	 0.094866 	 6.431181 	 0.893675 	 0.102656 	 0.998891 	 1.001109 
6.542026 	 0.892710 	 0.092064 	 6.540763 	 0.904964 	 0.102656 	 0.997709 	 1.002291 
6.645068 	 0.902087 	 0.096606 	 6.643680 	 0.915566 	 0.102656 	 0.998040 	 1.001960 
6.737348 	 0.908110 	 0.093583 	 6.735604 	 0.925036 	 0.102656 	 0.997391 	 1.002609 
6.841141 	 0.911595 	 0.093843 	 6.838663 	 0.935653 	 0.102656 	 0.996700 	 1.003300 
6.937301 	 0.925716 	 0.094124 	 6.935253 	 0.945603 	 0.102656 	 0.997148 	 1.002852 
7.036690 	 0.926254 	 0.091453 	 7.033653 	 0.955740 	 0.102656 	 0.995915 	 1.004085 
7.140767 	 0.944953 	 0.091773 	 7.138542 	 0.966546 	 0.102656 	 0.996741 	 1.003259 
7.237238 	 0.946899 	 0.096321 	 7.234199 	 0.976400 	 0.102656 	 0.996401 	 1.003599 
7.330920 	 0.951903 	 0.090705 	 7.327407 	 0.986003 	 0.102656 	 0.995377 	 1.004623 
7.431541 	 0.967192 	 0.095237 	 7.428530 	 0.996420 	 0.102656 	 0.996320 	 1.003680 
7.531228 	 0.970917 	 0.101667 	 7.527549 	 1.006621 	 0.102656 	 0.996312 	 1.003688 
7.628053 	 0.974457 	 0.093091 	 7.623719 	 1.016528 	 0.102656 	 0.994814 	 1.005186 
7.730714 	 0.980850 	 0.097615 	 7.725953 	 1.027060 	 0.102656 	 0.994850 	 1.005150 
7.833714 	 1.000736 	 0.100465 	 7.829899 	 1.037768 	 0.102656 	 0.996058 	 1.003942 
7.921249 	 1.008019 	 0.098344 	 7.917257 	 1.046768 	 0.102656 	 0.995673 	 1.004327 
8.021332 	 1.018564 	 0.097819 	 8.017364 	 1.057081 	 0.102656 	 0.995644 	 1.004356 
8.120367 	 1.026292 	 0.099196 	 8.116147 	 1.067257 	 0.102656 	 0.995536 	 1.004464 
8.219713 	 1.026496 	 0.101597 	 8.214471 	 1.077386 	 0.102656 	 0.994778 	 1.005222 
8.316865 	 1.032945 	 0.099116 	 8.311259 	 1.087357 	 0.102656 	 0.994176 	 1.005824 
8.420970 	 1.045251 	 0.100981 	 8.415525 	 1.098098 	 0.102656 	 0.994520 	 1.005480 
8.515360 	 1.055221 	 0.101182 	 8.509940 	 1.107825 	 0.102656 	 0.994564 	 1.005436 
8.612525 	 1.069658 	 0.102088 	 8.607557 	 1.117881 	 0.102656 	 0.995095 	 1.004905 
8.720709 	 1.077034 	 0.105498 	 8.715357 	 1.128986 	 0.102656 	 0.995061 	 1.004939 
8.814730 	 1.084669 	 0.103210 	 8.809169 	 1.138651 	 0.102656 	 0.994629 	 1.005371 
8.914544 	 1.081797 	 0.102812 	 8.907642 	 1.148795 	 0.102656 	 0.993280 	 1.006720 
9.019230 	 1.090285 	 0.101227 	 9.012093 	 1.159556 	 0.102656 	 0.992893 	 1.007107 
9.112940 	 1.107075 	 0.102077 	 9.106531 	 1.169284 	 0.102656 	 0.993688 	 1.006312 
9.209709 	 1.108206 	 0.101323 	 9.202399 	 1.179161 	 0.102656 	 0.992734 	 1.007266 
9.311972 	 1.117287 	 0.102041 	 9.304515 	 1.189680 	 0.102656 	 0.992661 	 1.007339 
9.401051 	 1.129388 	 0.103200 	 9.393892 	 1.198888 	 0.102656 	 0.993068 	 1.006932 
9.508853 	 1.137561 	 0.102508 	 9.501394 	 1.209963 	 0.102656 	 0.992707 	 1.007293 
9.610238 	 1.143899 	 0.102920 	 9.602361 	 1.220364 	 0.102656 	 0.992339 	 1.007661 
9.704090 	 1.164971 	 0.107889 	 9.697375 	 1.230152 	 0.102656 	 0.993971 	 1.006029 
9.803309 	 1.172291 	 0.111619 	 9.796298 	 1.240343 	 0.102656 	 0.994055 	 1.005945 
9.902415 	 1.181428 	 0.108237 	 9.895295 	 1.250541 	 0.102656 	 0.993610 	 1.006390 
10.010173 	 1.201294 	 0.114897 	 10.003947 	 1.261735 	 0.102656 	 0.995148 	 1.004852 
10.102510 	 1.205094 	 0.116410 	 10.095701 	 1.271187 	 0.102656 	 0.994731 	 1.005269 
10.199350 	 1.211487 	 0.115337 	 10.192176 	 1.281126 	 0.102656 	 0.994267 	 1.005733 
10.299277 	 1.223478 	 0.117939 	 10.292276 	 1.291438 	 0.102656 	 0.994696 	 1.005304 
10.394261 	 1.234041 	 0.119682 	 10.387339 	 1.301231 	 0.102656 	 0.994948 	 1.005052 
10.496525 	 1.247996 	 0.120166 	 10.489952 	 1.311802 	 0.102656 	 0.995337 	 1.004663 
10.593506 	 1.260117 	 0.116187 	 10.587150 	 1.321815 	 0.102656 	 0.995151 	 1.004849 
10.694354 	 1.265472 	 0.125187 	 10.687485 	 1.332151 	 0.102656 	 0.995550 	 1.004450 
10.794324 	 1.274942 	 0.118475 	 10.787370 	 1.342441 	 0.102656 	 0.994796 	 1.005204 
10.887750 	 1.283227 	 0.123335 	 10.880660 	 1.352052 	 0.102656 	 0.995149 	 1.004851 
10.993371 	 1.299202 	 0.126706 	 10.986800 	 1.362986 	 0.102656 	 0.995993 	 1.004007 
11.089191 	 1.310358 	 0.137101 	 11.082751 	 1.372871 	 0.102656 	 0.997160 	 1.002840 
11.188821 	 1.319736 	 0.131085 	 11.182290 	 1.383125 	 0.102656 	 0.996470 	 1.003530 
11.283564 	 1.331300 	 0.135808 	 11.277218 	 1.392905 	 0.102656 	 0.997122 	 1.002878 
11.383761 	 1.339250 	 0.131502 	 11.377172 	 1.403202 	 0.102656 	 0.996456 	 1.003544 
11.465206 	 1.364529 	 0.140743 	 11.460340 	 1.411769 	 0.102656 	 0.999060 	 1.000940 
11.586178 	 1.367716 	 0.132045 	 11.580366 	 1.424134 	 0.102656 	 0.997267 	 1.002733 
11.684222 	 1.375092 	 0.135453 	 11.678132 	 1.434206 	 0.102656 	 0.997337 	 1.002663 
11.771927 	 1.401575 	 0.142977 	 11.767616 	 1.443424 	 0.102656 	 0.999825 	 1.000175 
11.879516 	 1.399481 	 0.134165 	 11.873861 	 1.454370 	 0.102656 	 0.997633 	 1.002367 
11.971498 	 1.423740 	 0.126295 	 11.967350 	 1.464001 	 0.102656 	 0.998317 	 1.001683 
12.074711 	 1.418384 	 0.130474 	 12.068933 	 1.474466 	 0.102656 	 0.997144 	 1.002856 
12.173632 	 1.443811 	 0.135383 	 12.169408 	 1.484816 	 0.102656 	 0.999150 	 1.000850 
12.263292 	 1.459026 	 0.125149 	 12.259677 	 1.494116 	 0.102656 	 0.998722 	 1.001278 
12.365584 	 1.465679 	 0.137059 	 12.361573 	 1.504613 	 0.102656 	 0.999526 	 1.000474 
12.471389 	 1.475501 	 0.134926 	 12.467268 	 1.515501 	 0.102656 	 0.999206 	 1.000794 
12.563243 	 1.491272 	 0.141586 	 12.559766 	 1.525030 	 0.102656 	 1.000499 	 0.999501 
12.668651 	 1.498796 	 0.126463 	 12.664834 	 1.535854 	 0.102656 	 0.998655 	 1.001345 
12.759699 	 1.518404 	 0.134678 	 12.756924 	 1.545341 	 0.102656 	 1.000494 	 0.999506 
12.867330 	 1.515402 	 0.131640 	 12.863119 	 1.556281 	 0.102656 	 0.998789 	 1.001211 
12.966761 	 1.528485 	 0.133286 	 12.962840 	 1.566554 	 0.102656 	 0.999236 	 1.000764 
13.065740 	 1.540161 	 0.134890 	 13.061969 	 1.576766 	 0.102656 	 0.999543 	 1.000457 
13.165525 	 1.549538 	 0.136356 	 13.161662 	 1.587036 	 0.102656 	 0.999600 	 1.000400 
13.260141 	 1.571258 	 0.139633 	 13.257499 	 1.596909 	 0.102656 	 1.001119 	 0.998881 
13.352903 	 1.576503 	 0.142949 	 13.349821 	 1.606420 	 0.102656 	 1.001022 	 0.998978 
13.449133 	 1.594517 	 0.140579 	 13.446877 	 1.616419 	 0.102656 	 1.001591 	 0.998409 
13.564950 	 1.602319 	 0.147105 	 13.562273 	 1.628307 	 0.102656 	 1.001832 	 0.998168 
13.656536 	 1.626485 	 0.131355 	 13.655360 	 1.637896 	 0.102656 	 1.001723 	 0.998277 
13.762808 	 1.628246 	 0.131345 	 13.760696 	 1.648748 	 0.102656 	 1.000808 	 0.999192 
13.865057 	 1.641422 	 0.130093 	 13.863215 	 1.659309 	 0.102656 	 1.000946 	 0.999054 
13.963866 	 1.657305 	 0.127983 	 13.962604 	 1.669548 	 0.102656 	 1.001302 	 0.998698 
14.061385 	 1.659102 	 0.129645 	 14.059283 	 1.679508 	 0.102656 	 1.000648 	 0.999352 
14.151243 	 1.680674 	 0.125566 	 14.150396 	 1.688894 	 0.102656 	 1.001465 	 0.998535 
14.262344 	 1.683176 	 0.135254 	 14.260586 	 1.700245 	 0.102656 	 1.001544 	 0.998456 
14.352117 	 1.711234 	 0.126940 	 14.352276 	 1.709691 	 0.102656 	 1.002583 	 0.997417 
14.452979 	 1.707824 	 0.125124 	 14.451731 	 1.719937 	 0.102656 	 1.001029 	 0.998971 
14.547765 	 1.734178 	 0.126913 	 14.548208 	 1.729876 	 0.102656 	 1.002858 	 0.997142 
14.643812 	 1.747873 	 0.132470 	 14.644643 	 1.739810 	 0.102656 	 1.003792 	 0.996208 
14.744589 	 1.758881 	 0.129734 	 14.745483 	 1.750199 	 0.102656 	 1.003581 	 0.996419 
14.842944 	 1.776024 	 0.144197 	 14.844553 	 1.760405 	 0.102656 	 1.005724 	 0.994276 
14.941667 	 1.786143 	 0.132818 	 14.943271 	 1.770574 	 0.102656 	 1.004581 	 0.995419 
15.035491 	 1.804620 	 0.135427 	 15.037993 	 1.780332 	 0.102656 	 1.005719 	 0.994281 
15.135743 	 1.819853 	 0.135109 	 15.138746 	 1.790712 	 0.102656 	 1.006175 	 0.993825 
15.243106 	 1.820168 	 0.130205 	 15.245012 	 1.801659 	 0.102656 	 1.004616 	 0.995384 
15.343189 	 1.836866 	 0.130633 	 15.345746 	 1.812037 	 0.102656 	 1.005294 	 0.994706 
15.431276 	 1.852081 	 0.127552 	 15.434460 	 1.821176 	 0.102656 	 1.005597 	 0.994403 
15.534786 	 1.864146 	 0.125245 	 15.538113 	 1.831854 	 0.102656 	 1.005505 	 0.994495 
15.634232 	 1.877526 	 0.138597 	 15.637878 	 1.842132 	 0.102656 	 1.007152 	 0.992848 
