cur_x 	 cur_y 	 cur_yaw 	 line_x 	 line_y 	 line_yaw 	 l_speed 	 r_speed 
-4.126355 	 143.608174 	 -1.273745 	 -4.143650 	 143.603010 	 -1.280669 	 0.839592 	 0.835408 
-4.108780 	 143.524333 	 -1.271188 	 -4.119230 	 143.521213 	 -1.280669 	 0.851733 	 0.848267 
-4.082368 	 143.444995 	 -1.275699 	 -4.095320 	 143.441128 	 -1.280669 	 0.864094 	 0.860906 
-4.065572 	 143.366102 	 -1.269582 	 -4.072320 	 143.364088 	 -1.280669 	 0.876586 	 0.873414 
-4.027590 	 143.286691 	 -1.294303 	 -4.047443 	 143.280763 	 -1.280669 	 0.888129 	 0.886871 
-4.013952 	 143.197623 	 -1.287465 	 -4.021912 	 143.195247 	 -1.280669 	 0.900136 	 0.899864 
-3.985288 	 143.108223 	 -1.297432 	 -3.995060 	 143.105305 	 -1.280669 	 0.911901 	 0.913099 
-3.962147 	 143.028607 	 -1.298436 	 -3.971342 	 143.025862 	 -1.280669 	 0.924244 	 0.925756 
-3.930934 	 142.948732 	 -1.298352 	 -3.946892 	 142.943968 	 -1.280669 	 0.937404 	 0.937596 
-3.912098 	 142.847267 	 -1.295572 	 -3.917537 	 142.845643 	 -1.280669 	 0.949123 	 0.950877 
-3.901293 	 142.751695 	 -1.299393 	 -3.890455 	 142.754930 	 -1.280669 	 0.959609 	 0.965391 
-3.871836 	 142.656975 	 -1.295022 	 -3.862080 	 142.659888 	 -1.280669 	 0.972608 	 0.977392 
-3.832975 	 142.577267 	 -1.283842 	 -3.837050 	 142.576050 	 -1.280669 	 0.987607 	 0.987393 
-3.806634 	 142.483159 	 -1.276188 	 -3.809097 	 142.482424 	 -1.280669 	 1.000705 	 0.999295 
-3.785490 	 142.380489 	 -1.289774 	 -3.779223 	 142.382360 	 -1.280669 	 0.998435 	 1.001565 
-3.759517 	 142.288383 	 -1.290408 	 -3.751849 	 142.290672 	 -1.280669 	 0.998226 	 1.001774 
-3.730471 	 142.188882 	 -1.285601 	 -3.722197 	 142.191352 	 -1.280669 	 0.998643 	 1.001357 
-3.702359 	 142.092994 	 -1.286700 	 -3.693612 	 142.095606 	 -1.280669 	 0.998484 	 1.001516 
-3.671245 	 141.998460 	 -1.276534 	 -3.665152 	 142.000279 	 -1.280669 	 0.999778 	 1.000222 
-3.639551 	 141.903111 	 -1.278796 	 -3.636421 	 141.904045 	 -1.280669 	 0.999861 	 1.000139 
-3.612714 	 141.807872 	 -1.273263 	 -3.608118 	 141.809244 	 -1.280669 	 1.000261 	 0.999739 
-3.586486 	 141.712708 	 -1.275792 	 -3.579886 	 141.714678 	 -1.280669 	 0.999799 	 1.000201 
-3.555230 	 141.617043 	 -1.278996 	 -3.551104 	 141.618275 	 -1.280669 	 0.999737 	 1.000263 
-3.528719 	 141.520600 	 -1.288227 	 -3.522498 	 141.522457 	 -1.280669 	 0.998595 	 1.001405 
-3.493682 	 141.427771 	 -1.285660 	 -3.494184 	 141.427621 	 -1.280669 	 0.999553 	 1.000447 
-3.467256 	 141.326287 	 -1.281070 	 -3.464203 	 141.327198 	 -1.280669 	 0.999641 	 1.000359 
-3.443605 	 141.234236 	 -1.280288 	 -3.437034 	 141.236198 	 -1.280669 	 0.999352 	 1.000648 
-3.409305 	 141.139016 	 -1.268500 	 -3.408126 	 141.139368 	 -1.280669 	 1.001094 	 0.998906 
-3.391928 	 141.039645 	 -1.280380 	 -3.379464 	 141.043366 	 -1.280669 	 0.998728 	 1.001272 
-3.363207 	 140.944573 	 -1.286145 	 -3.351053 	 140.948202 	 -1.280669 	 0.998184 	 1.001816 
-3.350405 	 140.861622 	 -1.288142 	 -3.327267 	 140.868530 	 -1.280669 	 0.996838 	 1.003162 
-3.317861 	 140.767236 	 -1.283341 	 -3.298730 	 140.772947 	 -1.280669 	 0.997736 	 1.002264 
-3.289197 	 140.670330 	 -1.270374 	 -3.269821 	 140.676114 	 -1.280669 	 0.999007 	 1.000993 
-3.277428 	 140.588638 	 -1.279778 	 -3.246464 	 140.597883 	 -1.280669 	 0.996858 	 1.003142 
-3.256596 	 140.486654 	 -1.285168 	 -3.216804 	 140.498534 	 -1.280669 	 0.995397 	 1.004603 
-3.225085 	 140.384929 	 -1.292617 	 -3.186340 	 140.396497 	 -1.280669 	 0.994762 	 1.005238 
-3.209210 	 140.283482 	 -1.295591 	 -3.157233 	 140.299000 	 -1.280669 	 0.993083 	 1.006917 
-3.176481 	 140.192395 	 -1.292268 	 -3.129585 	 140.206396 	 -1.280669 	 0.993946 	 1.006054 
-3.142379 	 140.096119 	 -1.293779 	 -3.100403 	 140.108651 	 -1.280669 	 0.994308 	 1.005692 
-3.121278 	 140.001566 	 -1.280585 	 -3.072758 	 140.016052 	 -1.280669 	 0.994945 	 1.005055 
-3.086723 	 139.882847 	 -1.294237 	 -3.037387 	 139.897576 	 -1.280669 	 0.993494 	 1.006506 
-3.050978 	 139.793280 	 -1.290151 	 -3.009909 	 139.805541 	 -1.280669 	 0.994766 	 1.005234 
-3.020005 	 139.701080 	 -1.286372 	 -2.982101 	 139.712397 	 -1.280669 	 0.995474 	 1.004526 
-2.980975 	 139.611142 	 -1.292624 	 -2.954253 	 139.619120 	 -1.280669 	 0.996016 	 1.003984 
-2.952920 	 139.522205 	 -1.285081 	 -2.927578 	 139.529771 	 -1.280669 	 0.996914 	 1.003086 
-2.934354 	 139.419127 	 -1.287826 	 -2.897803 	 139.430039 	 -1.280669 	 0.995470 	 1.004530 
-2.896031 	 139.321813 	 -1.285063 	 -2.867991 	 139.330185 	 -1.280669 	 0.996634 	 1.003366 
-2.875241 	 139.233617 	 -1.282239 	 -2.842113 	 139.243507 	 -1.280669 	 0.996386 	 1.003614 
-2.840615 	 139.134969 	 -1.290570 	 -2.812238 	 139.143441 	 -1.280669 	 0.996048 	 1.003952 
-2.826184 	 139.033596 	 -1.282852 	 -2.783269 	 139.046408 	 -1.280669 	 0.995303 	 1.004697 
-2.801726 	 138.942712 	 -1.285735 	 -2.756355 	 138.956258 	 -1.280669 	 0.994758 	 1.005242 
-2.767341 	 138.845936 	 -1.285302 	 -2.727012 	 138.857976 	 -1.280669 	 0.995328 	 1.004672 
-2.746225 	 138.753644 	 -1.295481 	 -2.699985 	 138.767449 	 -1.280669 	 0.993693 	 1.006307 
-2.720337 	 138.651956 	 -1.275785 	 -2.669992 	 138.666987 	 -1.280669 	 0.995234 	 1.004766 
-2.686037 	 138.559257 	 -1.270809 	 -2.641774 	 138.572471 	 -1.280669 	 0.996367 	 1.003633 
-2.667924 	 138.460645 	 -1.268774 	 -2.613261 	 138.476965 	 -1.280669 	 0.995485 	 1.004515 
-2.635195 	 138.361589 	 -1.267348 	 -2.583429 	 138.377044 	 -1.280669 	 0.995930 	 1.004070 
-2.606602 	 138.262830 	 -1.268532 	 -2.554017 	 138.278529 	 -1.280669 	 0.995726 	 1.004274 
-2.569894 	 138.171205 	 -1.267090 	 -2.525897 	 138.184340 	 -1.280669 	 0.996766 	 1.003234 
-2.542123 	 138.086715 	 -1.265453 	 -2.500464 	 138.099153 	 -1.280669 	 0.997174 	 1.002826 
-2.514450 	 137.981766 	 -1.274347 	 -2.469431 	 137.995207 	 -1.280669 	 0.995934 	 1.004066 
-2.481877 	 137.887287 	 -1.267542 	 -2.440867 	 137.899531 	 -1.280669 	 0.997033 	 1.002967 
-2.441742 	 137.781411 	 -1.263170 	 -2.408560 	 137.791318 	 -1.280669 	 0.998287 	 1.001713 
-2.434010 	 137.691825 	 -1.269149 	 -2.383370 	 137.706944 	 -1.280669 	 0.995867 	 1.004133 
-2.418460 	 137.594029 	 -1.267334 	 -2.355289 	 137.612889 	 -1.280669 	 0.994741 	 1.005259 
-2.380265 	 137.505036 	 -1.267355 	 -2.327769 	 137.520709 	 -1.280669 	 0.995853 	 1.004147 
-2.348528 	 137.405350 	 -1.263381 	 -2.297846 	 137.420481 	 -1.280669 	 0.996439 	 1.003561 
-2.312217 	 137.314911 	 -1.258964 	 -2.270083 	 137.327490 	 -1.280669 	 0.997773 	 1.002227 
-2.283808 	 137.215411 	 -1.261601 	 -2.240483 	 137.228345 	 -1.280669 	 0.997385 	 1.002615 
-2.261035 	 137.124638 	 -1.263964 	 -2.213737 	 137.138759 	 -1.280669 	 0.996734 	 1.003266 
-2.222727 	 137.029418 	 -1.250136 	 -2.184500 	 137.040831 	 -1.280669 	 0.999064 	 1.000936 
-2.185608 	 136.927101 	 -1.261215 	 -2.153415 	 136.936712 	 -1.280669 	 0.998586 	 1.001414 
-2.157539 	 136.830880 	 -1.260985 	 -2.124742 	 136.840671 	 -1.280669 	 0.998546 	 1.001454 
-2.133478 	 136.744092 	 -1.250450 	 -2.098983 	 136.754391 	 -1.280669 	 0.999422 	 1.000578 
-2.097167 	 136.648113 	 -1.257703 	 -2.069702 	 136.656312 	 -1.280669 	 0.999430 	 1.000570 
-2.073502 	 136.549075 	 -1.260810 	 -2.040617 	 136.558893 	 -1.280669 	 0.998554 	 1.001446 
-2.043705 	 136.452187 	 -1.259398 	 -2.011620 	 136.461766 	 -1.280669 	 0.998779 	 1.001221 
-2.010948 	 136.363731 	 -1.258190 	 -1.984692 	 136.371570 	 -1.280669 	 0.999508 	 1.000492 
-1.982313 	 136.269308 	 -1.261206 	 -1.956465 	 136.277025 	 -1.280669 	 0.999249 	 1.000751 
-1.936215 	 136.184967 	 -1.252818 	 -1.929573 	 136.186950 	 -1.280669 	 1.002092 	 0.997908 
-1.907594 	 136.079369 	 -1.250377 	 -1.898284 	 136.082148 	 -1.280669 	 1.002058 	 0.997942 
-1.879879 	 135.988930 	 -1.253457 	 -1.871225 	 135.991514 	 -1.280669 	 1.001818 	 0.998182 
-1.853863 	 135.891505 	 -1.255082 	 -1.842390 	 135.894931 	 -1.280669 	 1.001361 	 0.998639 
-1.820313 	 135.795970 	 -1.253326 	 -1.813456 	 135.798017 	 -1.280669 	 1.002019 	 0.997981 
-1.791621 	 135.701751 	 -1.270307 	 -1.785281 	 135.703644 	 -1.280669 	 1.000375 	 0.999625 
-1.766356 	 135.613055 	 -1.257012 	 -1.758900 	 135.615281 	 -1.280669 	 1.001587 	 0.998413 
-1.746629 	 135.502805 	 -1.267739 	 -1.727064 	 135.508646 	 -1.280669 	 0.999251 	 1.000749 
-1.706918 	 135.419538 	 -1.265992 	 -1.700989 	 135.421308 	 -1.280669 	 1.000849 	 0.999151 
-1.679628 	 135.324522 	 -1.254777 	 -1.672710 	 135.326588 	 -1.280669 	 1.001867 	 0.998133 
-1.638587 	 135.225966 	 -1.259145 	 -1.642335 	 135.224847 	 -1.280669 	 1.002544 	 0.997456 
-1.610687 	 135.134935 	 -1.249040 	 -1.615099 	 135.133618 	 -1.280669 	 1.003623 	 0.996377 
-1.579035 	 135.036583 	 -1.252366 	 -1.585548 	 135.034639 	 -1.280669 	 1.003510 	 0.996490 
-1.558401 	 134.940214 	 -1.258061 	 -1.557443 	 134.940500 	 -1.280669 	 1.002161 	 0.997839 
-1.517799 	 134.843827 	 -1.259763 	 -1.527699 	 134.840871 	 -1.280669 	 1.003124 	 0.996876 
-1.491925 	 134.754092 	 -1.261548 	 -1.500983 	 134.751388 	 -1.280669 	 1.002857 	 0.997143 
-1.468614 	 134.643620 	 -1.270998 	 -1.468793 	 134.643567 	 -1.280669 	 1.000986 	 0.999014 
-1.442868 	 134.558575 	 -1.267231 	 -1.443373 	 134.558424 	 -1.280669 	 1.001397 	 0.998603 
-1.406854 	 134.465634 	 -1.258328 	 -1.414949 	 134.463217 	 -1.280669 	 1.003079 	 0.996921 
-1.378955 	 134.371934 	 -1.266542 	 -1.386981 	 134.369538 	 -1.280669 	 1.002250 	 0.997750 
-1.351055 	 134.276529 	 -1.255267 	 -1.358546 	 134.274292 	 -1.280669 	 1.003322 	 0.996678 
-1.325153 	 134.177398 	 -1.256155 	 -1.329252 	 134.176175 	 -1.280669 	 1.002879 	 0.997121 
-1.301927 	 134.082716 	 -1.259002 	 -1.301397 	 134.082874 	 -1.280669 	 1.002111 	 0.997889 
-1.250009 	 133.999857 	 -1.255881 	 -1.274435 	 133.992565 	 -1.280669 	 1.005028 	 0.994972 
-1.222096 	 133.896372 	 -1.266153 	 -1.243784 	 133.889897 	 -1.280669 	 1.003715 	 0.996285 
-1.181140 	 133.808194 	 -1.267289 	 -1.216261 	 133.797709 	 -1.280669 	 1.005003 	 0.994997 
-1.156724 	 133.707767 	 -1.267097 	 -1.186733 	 133.698807 	 -1.280669 	 1.004489 	 0.995511 
-1.131842 	 133.611657 	 -1.267128 	 -1.158352 	 133.603742 	 -1.280669 	 1.004121 	 0.995879 
-1.100204 	 133.520588 	 -1.256764 	 -1.130799 	 133.511454 	 -1.280669 	 1.005583 	 0.994417 
-1.069869 	 133.426480 	 -1.256360 	 -1.102520 	 133.416733 	 -1.280669 	 1.005838 	 0.994162 
-1.045029 	 133.320586 	 -1.265496 	 -1.071459 	 133.312695 	 -1.280669 	 1.004276 	 0.995724 
-1.030102 	 133.228275 	 -1.259267 	 -1.044933 	 133.223848 	 -1.280669 	 1.003688 	 0.996312 
-0.979954 	 133.135873 	 -1.264407 	 -1.015500 	 133.125260 	 -1.280669 	 1.005336 	 0.994664 
-0.955525 	 133.036575 	 -1.269252 	 -0.986282 	 133.027393 	 -1.280669 	 1.004351 	 0.995649 
-0.924397 	 132.942986 	 -1.251998 	 -0.958080 	 132.932930 	 -1.280669 	 1.006382 	 0.993618 
-0.902545 	 132.846247 	 -1.259351 	 -0.929773 	 132.838118 	 -1.280669 	 1.004973 	 0.995027 
-0.875580 	 132.750193 	 -1.273356 	 -0.901236 	 132.742533 	 -1.280669 	 1.003409 	 0.996591 
-0.852822 	 132.658031 	 -1.263528 	 -0.874110 	 132.651675 	 -1.280669 	 1.003936 	 0.996064 
-0.822869 	 132.558919 	 -1.259365 	 -0.844491 	 132.552464 	 -1.280669 	 1.004387 	 0.995613 
-0.781162 	 132.464125 	 -1.264350 	 -0.815093 	 132.453995 	 -1.280669 	 1.005173 	 0.994827 
-0.774095 	 132.378394 	 -1.269533 	 -0.791014 	 132.373343 	 -1.280669 	 1.002879 	 0.997121 
-0.721186 	 132.274093 	 -1.258131 	 -0.758093 	 132.263075 	 -1.280669 	 1.006105 	 0.993895 
-0.714785 	 132.182135 	 -1.270087 	 -0.732362 	 132.176887 	 -1.280669 	 1.002893 	 0.997107 
-0.673503 	 132.081040 	 -1.272443 	 -0.701271 	 132.072750 	 -1.280669 	 1.003721 	 0.996279 
-0.642955 	 131.988044 	 -1.268413 	 -0.673279 	 131.978991 	 -1.280669 	 1.004390 	 0.995610 
-0.600384 	 131.888469 	 -1.262795 	 -0.642500 	 131.875896 	 -1.280669 	 1.006183 	 0.993817 
-0.583262 	 131.792619 	 -1.268202 	 -0.614824 	 131.783196 	 -1.280669 	 1.004541 	 0.995459 
-0.550279 	 131.698196 	 -1.274624 	 -0.586242 	 131.687459 	 -1.280669 	 1.004358 	 0.995642 
-0.531727 	 131.607331 	 -1.271758 	 -0.559816 	 131.598945 	 -1.280669 	 1.003822 	 0.996178 
-0.493447 	 131.510332 	 -1.274118 	 -0.530094 	 131.499391 	 -1.280669 	 1.004480 	 0.995520 
-0.471878 	 131.416984 	 -1.275176 	 -0.502740 	 131.407770 	 -1.280669 	 1.003770 	 0.996230 
-0.435652 	 131.313740 	 -1.273647 	 -0.471474 	 131.303045 	 -1.280669 	 1.004441 	 0.995559 
-0.424095 	 131.220002 	 -1.272486 	 -0.444833 	 131.213811 	 -1.280669 	 1.002982 	 0.997018 
-0.390942 	 131.127173 	 -1.275115 	 -0.416674 	 131.119491 	 -1.280669 	 1.003241 	 0.996759 
-0.371002 	 131.035122 	 -1.280471 	 -0.389809 	 131.029507 	 -1.280669 	 1.001982 	 0.998018 
-0.329252 	 130.926837 	 -1.286578 	 -0.356710 	 130.918640 	 -1.280669 	 1.002275 	 0.997725 
-0.300730 	 130.840846 	 -1.287925 	 -0.330804 	 130.831868 	 -1.280669 	 1.002413 	 0.997587 
-0.282589 	 130.743254 	 -1.286945 	 -0.302567 	 130.737290 	 -1.280669 	 1.001457 	 0.998543 
-0.251262 	 130.646348 	 -1.286280 	 -0.273440 	 130.639727 	 -1.280669 	 1.001753 	 0.998247 
-0.222471 	 130.553166 	 -1.294362 	 -0.245541 	 130.546279 	 -1.280669 	 1.001038 	 0.998962 
-0.199132 	 130.453832 	 -1.284761 	 -0.216401 	 130.448677 	 -1.280669 	 1.001393 	 0.998607 
-0.188865 	 130.343712 	 -1.294184 	 -0.185375 	 130.344754 	 -1.280669 	 0.998284 	 1.001716 
-0.159762 	 130.252032 	 -1.285234 	 -0.157862 	 130.252599 	 -1.280669 	 0.999345 	 1.000655 
-0.133052 	 130.152179 	 -1.299305 	 -0.128305 	 130.153596 	 -1.280669 	 0.997641 	 1.002359 
-0.100409 	 130.054587 	 -1.282119 	 -0.098881 	 130.055043 	 -1.280669 	 0.999696 	 1.000304 
-0.089674 	 129.946413 	 -1.281442 	 -0.068350 	 129.952779 	 -1.280669 	 0.997697 	 1.002303 
-0.054425 	 129.880456 	 -1.293230 	 -0.047385 	 129.882557 	 -1.280669 	 0.998009 	 1.001991 
-0.008979 	 129.776359 	 -1.285646 	 -0.015131 	 129.774522 	 -1.280669 	 1.000144 	 0.999856 
-0.017717 	 129.654471 	 -1.292947 	 0.017566 	 129.665004 	 -1.280669 	 0.995090 	 1.004910 
0.020464 	 129.576245 	 -1.295137 	 0.042133 	 129.582714 	 -1.280669 	 0.996292 	 1.003708 
0.074761 	 129.486436 	 -1.287023 	 0.071195 	 129.485372 	 -1.280669 	 0.999737 	 1.000263 
0.093554 	 129.390642 	 -1.287168 	 0.098992 	 129.392266 	 -1.280669 	 0.998783 	 1.001217 
0.101570 	 129.292791 	 -1.290008 	 0.126471 	 129.300225 	 -1.280669 	 0.996467 	 1.003533 
0.131169 	 129.191232 	 -1.283466 	 0.156732 	 129.198865 	 -1.280669 	 0.997052 	 1.002948 
0.159238 	 129.097291 	 -1.281866 	 0.184780 	 129.104917 	 -1.280669 	 0.997215 	 1.002785 
0.194628 	 129.001738 	 -1.288212 	 0.213870 	 129.007482 	 -1.280669 	 0.997238 	 1.002762 
0.219653 	 128.896510 	 -1.273560 	 0.244763 	 128.904007 	 -1.280669 	 0.998090 	 1.001910 
0.242354 	 128.812132 	 -1.283918 	 0.269750 	 128.820311 	 -1.280669 	 0.996816 	 1.003184 
0.269291 	 128.717023 	 -1.286606 	 0.298026 	 128.725602 	 -1.280669 	 0.996407 	 1.003593 
0.289995 	 128.606662 	 -1.284564 	 0.329972 	 128.618597 	 -1.280669 	 0.995438 	 1.004562 
0.318489 	 128.519634 	 -1.260934 	 0.356160 	 128.530880 	 -1.280669 	 0.998042 	 1.001958 
0.344108 	 128.423710 	 -1.262432 	 0.384551 	 128.435784 	 -1.280669 	 0.997603 	 1.002397 
0.380108 	 128.342889 	 -1.277740 	 0.409652 	 128.351710 	 -1.280669 	 0.997210 	 1.002790 
0.400898 	 128.222373 	 -1.274883 	 0.444389 	 128.235357 	 -1.280669 	 0.996040 	 1.003960 
0.424563 	 128.119054 	 -1.273952 	 0.474647 	 128.134007 	 -1.280669 	 0.995445 	 1.004555 
0.458155 	 128.036381 	 -1.314631 	 0.500059 	 128.048891 	 -1.280669 	 0.992231 	 1.007769 
0.472940 	 127.916475 	 -1.318340 	 0.534137 	 127.934746 	 -1.280669 	 0.989846 	 1.010154 
0.506575 	 127.822942 	 -1.296860 	 0.562529 	 127.839647 	 -1.280669 	 0.992541 	 1.007459 
0.538638 	 127.749535 	 -1.314038 	 0.585275 	 127.763458 	 -1.280669 	 0.991796 	 1.008204 
0.564257 	 127.643251 	 -1.307749 	 0.616506 	 127.658850 	 -1.280669 	 0.991839 	 1.008161 
0.599294 	 127.549050 	 -1.313880 	 0.645196 	 127.562754 	 -1.280669 	 0.991888 	 1.008112 
