cur_x 	 cur_y 	 cur_yaw 	 line_x 	 line_y 	 line_yaw 	 l_speed 	 r_speed 
-10.326397 	 161.551810 	 -1.253998 	 -9.738009 	 161.729764 	 -1.277111 	 1.098557 	 1.201443 
-10.296416 	 161.439336 	 -1.234827 	 -9.704332 	 161.618401 	 -1.277114 	 1.125955 	 1.224045 
-10.258872 	 161.336259 	 -1.218402 	 -9.672623 	 161.513550 	 -1.277114 	 1.153853 	 1.246147 
-10.225450 	 161.219300 	 -1.210627 	 -9.637418 	 161.397139 	 -1.277117 	 1.180278 	 1.269722 
-10.177696 	 161.114425 	 -1.202115 	 -9.604356 	 161.287814 	 -1.277117 	 1.208081 	 1.291919 
-10.131287 	 161.000005 	 -1.194444 	 -9.568766 	 161.170130 	 -1.277121 	 1.235392 	 1.314608 
-10.072387 	 160.883510 	 -1.192781 	 -9.531552 	 161.047084 	 -1.277107 	 1.263023 	 1.336977 
-10.045763 	 160.758453 	 -1.188375 	 -9.494667 	 160.925122 	 -1.277107 	 1.288244 	 1.361756 
-9.997654 	 160.637436 	 -1.182108 	 -9.457101 	 160.800912 	 -1.277105 	 1.315205 	 1.384795 
-9.943640 	 160.513861 	 -1.173971 	 -9.418334 	 160.672729 	 -1.277105 	 1.342588 	 1.407412 
-9.903930 	 160.383226 	 -1.183878 	 -9.378809 	 160.542043 	 -1.277113 	 1.367473 	 1.432527 
-9.842920 	 160.255648 	 -1.162519 	 -9.338343 	 160.408237 	 -1.277132 	 1.396050 	 1.453950 
-9.794033 	 160.131128 	 -1.156270 	 -9.299748 	 160.280611 	 -1.277132 	 1.422722 	 1.477278 
-9.750159 	 159.994933 	 -1.153492 	 -9.258340 	 160.143683 	 -1.277098 	 1.448545 	 1.501455 
-9.677763 	 159.872581 	 -1.140786 	 -9.218360 	 160.011508 	 -1.277122 	 1.477092 	 1.522908 
-9.627289 	 159.736571 	 -1.136042 	 -9.176449 	 159.872922 	 -1.277122 	 1.503365 	 1.546635 
-9.534288 	 159.589980 	 -1.136785 	 -9.128039 	 159.712847 	 -1.277104 	 1.531671 	 1.568329 
-9.485358 	 159.474281 	 -1.127428 	 -9.091872 	 159.593271 	 -1.277127 	 1.558404 	 1.591596 
-9.420057 	 159.320962 	 -1.130179 	 -9.043920 	 159.434707 	 -1.277127 	 1.584624 	 1.615376 
-9.352858 	 159.188214 	 -1.115035 	 -9.001514 	 159.294468 	 -1.277114 	 1.612386 	 1.637614 
-9.281708 	 159.033115 	 -1.108305 	 -8.952578 	 159.132661 	 -1.277094 	 1.639390 	 1.660610 
-9.212314 	 158.887172 	 -1.115897 	 -8.906315 	 158.979707 	 -1.277124 	 1.665540 	 1.684460 
-9.137327 	 158.748605 	 -1.116157 	 -8.861639 	 158.831978 	 -1.277124 	 1.692526 	 1.707474 
-9.073215 	 158.582813 	 -1.110030 	 -8.810330 	 158.662317 	 -1.277122 	 1.718765 	 1.731235 
-8.985722 	 158.443189 	 -1.111541 	 -8.764312 	 158.510150 	 -1.277103 	 1.746243 	 1.753757 
-8.909488 	 158.290704 	 -1.115915 	 -8.715671 	 158.349324 	 -1.277103 	 1.772673 	 1.777327 
-8.831215 	 158.132066 	 -1.106542 	 -8.665156 	 158.182291 	 -1.277109 	 1.799838 	 1.800162 
-8.749755 	 157.980748 	 -1.104778 	 -8.616397 	 158.021072 	 -1.277116 	 1.826809 	 1.823191 
-8.673917 	 157.807265 	 -1.105225 	 -8.561978 	 157.841123 	 -1.277114 	 1.852970 	 1.847030 
-8.607101 	 157.652538 	 -1.105787 	 -8.513505 	 157.680841 	 -1.277114 	 1.878922 	 1.871078 
-8.517810 	 157.483762 	 -1.117075 	 -8.459257 	 157.501473 	 -1.277121 	 1.905204 	 1.894796 
-8.430586 	 157.312300 	 -1.109265 	 -8.404439 	 157.320214 	 -1.277123 	 1.932301 	 1.917699 
-8.361093 	 157.139002 	 -1.103313 	 -8.350599 	 157.142175 	 -1.277108 	 1.958350 	 1.941650 
-8.260925 	 156.955142 	 -1.108970 	 -8.291258 	 156.945965 	 -1.277108 	 1.985118 	 1.964882 
-8.179762 	 156.806659 	 -1.106964 	 -8.243316 	 156.787437 	 -1.277111 	 2.011827 	 1.988173 
-8.107437 	 156.622743 	 -1.107851 	 -8.186295 	 156.598894 	 -1.277113 	 2.037427 	 2.012573 
-8.017962 	 156.428152 	 -1.114857 	 -8.124877 	 156.395811 	 -1.277119 	 2.063364 	 2.036636 
-7.945041 	 156.245829 	 -1.119475 	 -8.068253 	 156.208575 	 -1.277119 	 2.088801 	 2.061199 
-7.842353 	 156.062302 	 -1.120936 	 -8.008791 	 156.011969 	 -1.277101 	 2.115717 	 2.084283 
-7.764688 	 155.884075 	 -1.126167 	 -7.952895 	 155.827151 	 -1.277122 	 2.141357 	 2.108643 
-7.677677 	 155.685518 	 -1.130394 	 -7.890589 	 155.621124 	 -1.277110 	 2.167170 	 2.132830 
-7.594546 	 155.490964 	 -1.140445 	 -7.829714 	 155.419839 	 -1.277110 	 2.192579 	 2.157421 
-7.503371 	 155.287088 	 -1.150404 	 -7.765586 	 155.207793 	 -1.277112 	 2.218211 	 2.181789 
-7.416997 	 155.095796 	 -1.143301 	 -7.705342 	 155.008594 	 -1.277114 	 2.244553 	 2.205447 
-7.339715 	 154.897313 	 -1.152994 	 -7.643869 	 154.805326 	 -1.277117 	 2.269639 	 2.230361 
-7.252604 	 154.686895 	 -1.154959 	 -7.578268 	 154.588412 	 -1.277121 	 2.295325 	 2.254675 
-7.151912 	 154.482908 	 -1.164346 	 -7.513311 	 154.373621 	 -1.277121 	 2.321319 	 2.278681 
-7.074120 	 154.275418 	 -1.166589 	 -7.449299 	 154.161958 	 -1.277107 	 2.346612 	 2.303388 
-6.988214 	 154.058273 	 -1.175029 	 -7.381927 	 153.939201 	 -1.277111 	 2.371847 	 2.328153 
-6.907774 	 153.842277 	 -1.170599 	 -7.315341 	 153.719016 	 -1.277113 	 2.397413 	 2.352587 
-6.809602 	 153.628301 	 -1.186356 	 -7.247822 	 153.495770 	 -1.277115 	 2.422858 	 2.377142 
-6.730890 	 153.402983 	 -1.189088 	 -7.178792 	 153.267521 	 -1.277116 	 2.447926 	 2.402074 
-6.650422 	 153.186764 	 -1.192997 	 -7.112139 	 153.047124 	 -1.277116 	 2.473122 	 2.426878 
-6.581877 	 152.948863 	 -1.196013 	 -7.040475 	 152.810161 	 -1.277106 	 2.497635 	 2.452365 
-6.482078 	 152.731977 	 -1.204354 	 -6.972017 	 152.583803 	 -1.277123 	 2.523385 	 2.476615 
-6.403054 	 152.484475 	 -1.209276 	 -6.896819 	 152.335147 	 -1.277111 	 2.548116 	 2.501884 
-6.317204 	 152.262456 	 -1.216596 	 -6.828108 	 152.107943 	 -1.277113 	 2.573305 	 2.526695 
-6.235319 	 152.026000 	 -1.224205 	 -6.755727 	 151.868614 	 -1.277116 	 2.598169 	 2.551831 
-6.148888 	 151.784559 	 -1.232578 	 -6.681586 	 151.623458 	 -1.277116 	 2.623118 	 2.576882 
-6.069836 	 151.539189 	 -1.234590 	 -6.606973 	 151.376739 	 -1.277117 	 2.647998 	 2.602002 
-5.988362 	 151.295616 	 -1.237711 	 -6.532651 	 151.130996 	 -1.277106 	 2.672945 	 2.627055 
-5.911377 	 151.053452 	 -1.243027 	 -6.459102 	 150.887808 	 -1.277110 	 2.697666 	 2.652334 
-5.825159 	 150.800780 	 -1.255726 	 -6.381866 	 150.632418 	 -1.277112 	 2.722333 	 2.677667 
-5.746121 	 150.546070 	 -1.257065 	 -6.304665 	 150.377150 	 -1.277115 	 2.747150 	 2.702850 
-5.689968 	 150.287097 	 -1.270265 	 -6.228202 	 150.124319 	 -1.277115 	 2.770697 	 2.729303 
-5.606469 	 150.018450 	 -1.280070 	 -6.146766 	 149.855051 	 -1.277116 	 2.795235 	 2.754765 
-5.534512 	 149.757661 	 -1.280864 	 -6.068479 	 149.596178 	 -1.277118 	 2.819789 	 2.780211 
-5.455304 	 149.503988 	 -1.293659 	 -5.991552 	 149.341812 	 -1.277109 	 2.844245 	 2.805755 
-5.389054 	 149.214492 	 -1.293518 	 -5.905788 	 149.058225 	 -1.277123 	 2.868367 	 2.831633 
-5.311092 	 148.954463 	 -1.311625 	 -5.827201 	 148.798372 	 -1.277113 	 2.892554 	 2.857446 
-5.254954 	 148.665764 	 -1.312100 	 -5.742507 	 148.518319 	 -1.277115 	 2.916358 	 2.883642 
-5.179371 	 148.393558 	 -1.307431 	 -5.660748 	 148.247968 	 -1.277102 	 2.941157 	 2.908843 
-5.106834 	 148.130175 	 -1.307374 	 -5.581686 	 147.986555 	 -1.277102 	 2.965791 	 2.934209 
-5.049237 	 147.821424 	 -1.327344 	 -5.491307 	 147.687725 	 -1.277119 	 2.988836 	 2.961164 
-4.987887 	 147.534133 	 -1.324070 	 -5.406566 	 147.407516 	 -1.277110 	 3.013015 	 2.986985 
-4.927189 	 147.242394 	 -1.326925 	 -5.320639 	 147.123401 	 -1.277124 	 3.036942 	 3.013058 
-4.849538 	 146.970745 	 -1.339647 	 -5.238865 	 146.853001 	 -1.277111 	 3.061285 	 3.038715 
-4.791871 	 146.674244 	 -1.357609 	 -5.151880 	 146.565368 	 -1.277116 	 3.084614 	 3.065386 
-4.729699 	 146.363806 	 -1.357112 	 -5.060651 	 146.263712 	 -1.277106 	 3.108573 	 3.091427 
-4.670460 	 146.065044 	 -1.360973 	 -4.972903 	 145.973580 	 -1.277119 	 3.132428 	 3.117572 
-4.614279 	 145.766282 	 -1.362903 	 -4.885415 	 145.684288 	 -1.277119 	 3.156269 	 3.143731 
-4.541897 	 145.454158 	 -1.357606 	 -4.792861 	 145.378253 	 -1.277109 	 3.180723 	 3.169277 
-4.486198 	 145.159158 	 -1.379477 	 -4.706455 	 145.092542 	 -1.277112 	 3.203992 	 3.196008 
-4.431702 	 144.832967 	 -1.377480 	 -4.611506 	 144.778591 	 -1.277115 	 3.227713 	 3.222287 
-4.376329 	 144.520880 	 -1.374407 	 -4.520391 	 144.477316 	 -1.277114 	 3.251637 	 3.248363 
-4.309314 	 144.214835 	 -1.376370 	 -4.429974 	 144.178342 	 -1.277118 	 3.275818 	 3.274182 
-4.243447 	 143.894130 	 -1.379854 	 -4.335595 	 143.866265 	 -1.277109 	 3.299804 	 3.300196 
-4.196372 	 143.574945 	 -1.365905 	 -4.243203 	 143.560778 	 -1.277120 	 3.323801 	 3.326199 
-4.130264 	 143.246364 	 -1.376955 	 -4.146621 	 143.241410 	 -1.277113 	 3.347530 	 3.352470 
-4.073220 	 142.919766 	 -1.393066 	 -4.051347 	 142.926382 	 -1.277113 	 3.370887 	 3.379113 
-4.014660 	 142.593816 	 -1.385915 	 -3.956127 	 142.611523 	 -1.277113 	 3.395001 	 3.404999 
-3.960943 	 142.248964 	 -1.383069 	 -3.856072 	 142.280681 	 -1.277116 	 3.418708 	 3.431292 
-3.869768 	 141.957800 	 -1.375684 	 -3.767754 	 141.988654 	 -1.277106 	 3.444053 	 3.455947 
-3.821617 	 141.596379 	 -1.371876 	 -3.663571 	 141.644178 	 -1.277119 	 3.467522 	 3.482478 
-3.743599 	 141.292317 	 -1.372466 	 -3.572785 	 141.343983 	 -1.277112 	 3.492177 	 3.507823 
-3.721110 	 140.901837 	 -1.380983 	 -3.462704 	 140.979988 	 -1.277114 	 3.514395 	 3.535605 
-3.632045 	 140.565955 	 -1.369028 	 -3.362172 	 140.647574 	 -1.277115 	 3.539469 	 3.560531 
-3.559110 	 140.236651 	 -1.350908 	 -3.264813 	 140.325652 	 -1.277115 	 3.564336 	 3.585664 
-3.490963 	 139.868911 	 -1.361992 	 -3.157213 	 139.969847 	 -1.277107 	 3.587957 	 3.612043 
-3.420606 	 139.528580 	 -1.367626 	 -3.057016 	 139.638547 	 -1.277107 	 3.612024 	 3.637976 
-3.346949 	 139.175703 	 -1.353358 	 -2.953062 	 139.294821 	 -1.277122 	 3.636637 	 3.663363 
-3.277287 	 138.806035 	 -1.337250 	 -2.844799 	 138.936839 	 -1.277110 	 3.661069 	 3.688931 
-3.193660 	 138.464630 	 -1.351936 	 -2.743190 	 138.600859 	 -1.277112 	 3.685258 	 3.714742 
-3.112639 	 138.109307 	 -1.339392 	 -2.637947 	 138.252866 	 -1.277112 	 3.710015 	 3.739985 
-3.023886 	 137.740529 	 -1.333337 	 -2.528327 	 137.890404 	 -1.277112 	 3.734695 	 3.765305 
-2.941760 	 137.393322 	 -1.320022 	 -2.425236 	 137.549532 	 -1.277114 	 3.759569 	 3.790431 
-2.843504 	 137.033273 	 -1.329276 	 -2.317239 	 137.192430 	 -1.277123 	 3.784159 	 3.815841 
-2.752896 	 136.669573 	 -1.305925 	 -2.208877 	 136.834107 	 -1.277112 	 3.809388 	 3.840612 
-2.648125 	 136.295588 	 -1.305450 	 -2.096471 	 136.462431 	 -1.277112 	 3.834294 	 3.865706 
-2.541301 	 135.936057 	 -1.294586 	 -1.987896 	 136.103422 	 -1.277112 	 3.859629 	 3.890371 
-2.442677 	 135.566705 	 -1.303426 	 -1.877287 	 135.737688 	 -1.277112 	 3.884180 	 3.915820 
-2.359688 	 135.182730 	 -1.295329 	 -1.763939 	 135.362899 	 -1.277114 	 3.908679 	 3.941321 
-2.253218 	 134.818993 	 -1.286943 	 -1.654231 	 135.000139 	 -1.277112 	 3.933909 	 3.966091 
-2.157228 	 134.429329 	 -1.300616 	 -1.538219 	 134.616539 	 -1.277112 	 3.958140 	 3.991860 
-2.043124 	 134.049802 	 -1.290779 	 -1.423496 	 134.237202 	 -1.277112 	 3.983475 	 4.016525 
-1.963378 	 133.663678 	 -1.282656 	 -1.309826 	 133.861335 	 -1.277114 	 3.982792 	 4.017208 
-1.844955 	 133.285356 	 -1.282533 	 -1.195070 	 133.481898 	 -1.277112 	 3.982891 	 4.017109 
-1.735568 	 132.908590 	 -1.278886 	 -1.081504 	 133.106391 	 -1.277123 	 3.982873 	 4.017127 
-1.619638 	 132.507065 	 -1.269327 	 -0.960538 	 132.706392 	 -1.277112 	 3.982980 	 4.017020 
-1.501215 	 132.136323 	 -1.248478 	 -0.847890 	 132.333907 	 -1.277114 	 3.983652 	 4.016348 
-1.372369 	 131.763542 	 -1.246151 	 -0.733803 	 131.956665 	 -1.277112 	 3.984096 	 4.015904 
-1.264384 	 131.378548 	 -1.245887 	 -0.618079 	 131.574015 	 -1.277112 	 3.983900 	 4.016100 
-1.129165 	 130.998335 	 -1.240474 	 -0.501394 	 131.188192 	 -1.277112 	 3.984520 	 4.015480 
-1.012867 	 130.618493 	 -1.233997 	 -0.386401 	 130.807961 	 -1.277112 	 3.984716 	 4.015284 
-0.863259 	 130.247399 	 -1.224429 	 -0.271034 	 130.426504 	 -1.277125 	 3.985850 	 4.014150 
-0.758163 	 129.860719 	 -1.237431 	 -0.155093 	 130.043107 	 -1.277110 	 3.985241 	 4.014759 
-0.641836 	 129.469368 	 -1.224612 	 -0.036906 	 129.652321 	 -1.277114 	 3.985513 	 4.014487 
-0.489127 	 129.106150 	 -1.211679 	 0.076535 	 129.277220 	 -1.277114 	 3.986862 	 4.013138 
-0.355254 	 128.718228 	 -1.211938 	 0.195238 	 128.884714 	 -1.277110 	 3.987251 	 4.012749 
-0.225827 	 128.339980 	 -1.200902 	 0.310895 	 128.502303 	 -1.277114 	 3.987887 	 4.012113 
-0.100026 	 127.966624 	 -1.205719 	 0.424887 	 128.125371 	 -1.277110 	 3.988075 	 4.011925 
0.064069 	 127.594121 	 -1.194257 	 0.541855 	 127.738617 	 -1.277114 	 3.989592 	 4.010408 
0.188765 	 127.229254 	 -1.196580 	 0.653405 	 127.369768 	 -1.277120 	 3.989878 	 4.010122 
0.316153 	 126.846928 	 -1.206332 	 0.770013 	 126.984189 	 -1.277110 	 3.989915 	 4.010085 
0.454799 	 126.464251 	 -1.204810 	 0.887667 	 126.595160 	 -1.277114 	 3.990502 	 4.009498 
0.595215 	 126.113264 	 -1.185084 	 0.996685 	 126.234683 	 -1.277114 	 3.991815 	 4.008185 
0.739073 	 125.742503 	 -1.163480 	 1.111686 	 125.854385 	 -1.279089 	 3.993164 	 4.006836 
0.900123 	 125.370575 	 -1.177228 	 1.227447 	 125.468865 	 -1.279089 	 3.994002 	 4.005998 
1.085985 	 125.018828 	 -1.165526 	 1.339705 	 125.095011 	 -1.279089 	 3.996216 	 4.003784 
1.215950 	 124.642804 	 -1.167866 	 1.454026 	 124.714292 	 -1.279089 	 3.996566 	 4.003434 
1.390737 	 124.278196 	 -1.178223 	 1.568907 	 124.331695 	 -1.279090 	 3.997871 	 4.002129 
1.529114 	 123.908732 	 -1.156169 	 1.682116 	 123.954674 	 -1.279084 	 3.999079 	 4.000921 
1.697755 	 123.530781 	 -1.169269 	 1.800172 	 123.561531 	 -1.279089 	 4.000072 	 3.999928 
1.822891 	 123.164004 	 -1.165578 	 1.911546 	 123.190623 	 -1.279089 	 4.000524 	 3.999476 
1.986490 	 122.791779 	 -1.174268 	 2.027599 	 122.804123 	 -1.279089 	 4.001547 	 3.998453 
2.134200 	 122.431230 	 -1.177806 	 2.139123 	 122.432711 	 -1.279089 	 4.002404 	 3.997596 
2.264505 	 122.053130 	 -1.179354 	 2.254045 	 122.049988 	 -1.279090 	 4.002766 	 3.997234 
2.422298 	 121.689170 	 -1.185438 	 2.367343 	 121.672670 	 -1.279090 	 4.003776 	 3.996224 
2.567133 	 121.316982 	 -1.162951 	 2.481837 	 121.291371 	 -1.279089 	 4.005130 	 3.994870 
2.714800 	 120.946295 	 -1.177064 	 2.596153 	 120.910666 	 -1.279089 	 4.005648 	 3.994352 
2.879263 	 120.587266 	 -1.172575 	 2.708644 	 120.536035 	 -1.279089 	 4.007116 	 3.992884 
3.015969 	 120.203921 	 -1.165847 	 2.825537 	 120.146740 	 -1.279090 	 4.007802 	 3.992198 
3.165690 	 119.834772 	 -1.190943 	 2.939598 	 119.766885 	 -1.279084 	 4.008105 	 3.991895 
3.313796 	 119.467514 	 -1.162098 	 3.053008 	 119.389207 	 -1.279090 	 4.009732 	 3.990268 
3.471561 	 119.098217 	 -1.176457 	 3.167774 	 119.007000 	 -1.279089 	 4.010495 	 3.989505 
3.626635 	 118.743839 	 -1.195170 	 3.278209 	 118.639217 	 -1.279090 	 4.011193 	 3.988807 
3.756741 	 118.363219 	 -1.197463 	 3.393807 	 118.254242 	 -1.279090 	 4.011514 	 3.988486 
3.899749 	 117.995164 	 -1.201158 	 3.507010 	 117.877239 	 -1.279090 	 4.012200 	 3.987800 
4.032065 	 117.598383 	 -1.226876 	 3.627243 	 117.476826 	 -1.279090 	 4.011872 	 3.988128 
4.175753 	 117.224712 	 -1.218697 	 3.742051 	 117.094482 	 -1.279090 	 4.012831 	 3.987169 
4.293241 	 116.850171 	 -1.215302 	 3.854930 	 116.718556 	 -1.279084 	 4.013036 	 3.986964 
4.436079 	 116.496312 	 -1.218453 	 3.964209 	 116.354626 	 -1.279090 	 4.013833 	 3.986167 
4.560902 	 116.107871 	 -1.228204 	 4.081525 	 115.963927 	 -1.279090 	 4.013785 	 3.986215 
4.651823 	 115.711072 	 -1.242212 	 4.198339 	 115.574900 	 -1.279090 	 4.012759 	 3.987241 
4.795043 	 115.334584 	 -1.249729 	 4.313882 	 115.190107 	 -1.279090 	 4.013294 	 3.986706 
4.922458 	 114.975406 	 -1.248020 	 4.423351 	 114.825540 	 -1.279090 	 4.013805 	 3.986195 
5.034437 	 114.583407 	 -1.249289 	 4.540586 	 114.435113 	 -1.279090 	 4.013636 	 3.986364 
5.137367 	 114.184143 	 -1.264400 	 4.659072 	 114.040520 	 -1.279084 	 4.012852 	 3.987148 
5.250380 	 113.798000 	 -1.259396 	 4.774779 	 113.655192 	 -1.279090 	 4.012907 	 3.987093 
5.355972 	 113.411060 	 -1.277101 	 4.890090 	 113.271169 	 -1.279090 	 4.012210 	 3.987790 
5.479224 	 113.042486 	 -1.268556 	 5.001804 	 112.899128 	 -1.279090 	 4.012725 	 3.987275 
5.575978 	 112.636791 	 -1.279103 	 5.121550 	 112.500338 	 -1.279090 	 4.011862 	 3.988138 
5.670864 	 112.264696 	 -1.291268 	 5.231887 	 112.132880 	 -1.279090 	 4.011154 	 3.988846 
5.783282 	 111.877645 	 -1.293697 	 5.347793 	 111.746877 	 -1.279090 	 4.011002 	 3.988998 
5.874839 	 111.496802 	 -1.305082 	 5.460262 	 111.372317 	 -1.279083 	 4.010172 	 3.989828 
5.963918 	 111.100782 	 -1.308979 	 5.576714 	 110.984515 	 -1.279090 	 4.009360 	 3.990640 
6.073646 	 110.724609 	 -1.323396 	 5.689401 	 110.609233 	 -1.279090 	 4.008922 	 3.991078 
6.155842 	 110.339282 	 -1.329559 	 5.802333 	 110.233132 	 -1.279090 	 4.007966 	 3.992034 
6.260542 	 109.947913 	 -1.337355 	 5.918787 	 109.845294 	 -1.279089 	 4.007464 	 3.992536 
6.331791 	 109.552040 	 -1.344996 	 6.033721 	 109.462539 	 -1.279090 	 4.006133 	 3.993867 
6.434706 	 109.162728 	 -1.338823 	 6.149465 	 109.077073 	 -1.279084 	 4.005952 	 3.994048 
6.512101 	 108.802883 	 -1.374031 	 6.254980 	 108.725678 	 -1.279090 	 4.004338 	 3.995662 
6.618897 	 108.415239 	 -1.350904 	 6.370586 	 108.340675 	 -1.279090 	 4.004686 	 3.995314 
6.672104 	 108.022684 	 -1.371054 	 6.483111 	 107.965932 	 -1.279090 	 4.002634 	 3.997366 
6.742843 	 107.630666 	 -1.385462 	 6.596937 	 107.586857 	 -1.279090 	 4.001149 	 3.998851 
6.829670 	 107.238444 	 -1.379175 	 6.712151 	 107.203156 	 -1.279090 	 4.000565 	 3.999435 
6.880597 	 106.832453 	 -1.362798 	 6.828188 	 106.816719 	 -1.279090 	 3.999275 	 4.000725 
6.983285 	 106.458338 	 -1.373293 	 6.939727 	 106.445258 	 -1.279090 	 3.998782 	 4.001218 
7.063881 	 106.061687 	 -1.364579 	 7.055646 	 106.059213 	 -1.279090 	 3.998078 	 4.001922 
7.123248 	 105.663998 	 -1.374056 	 7.170095 	 105.678063 	 -1.279084 	 3.996403 	 4.003597 
7.205360 	 105.286306 	 -1.379403 	 7.280921 	 105.308993 	 -1.279090 	 3.995520 	 4.004480 
7.254714 	 104.879685 	 -1.380891 	 7.397001 	 104.922409 	 -1.279090 	 3.993741 	 4.006259 
