cur_x 	 cur_y 	 cur_yaw 	 line_x 	 line_y 	 line_yaw 	 l_speed 	 r_speed 
-4.490574 	 144.209664 	 -1.206530 	 -4.338337 	 144.255115 	 -1.280669 	 0.495763 	 0.504237 
-4.476639 	 144.162666 	 -1.206998 	 -4.324314 	 144.208143 	 -1.280669 	 0.495735 	 0.504265 
-4.448031 	 144.122042 	 -1.199570 	 -4.310837 	 144.163002 	 -1.280669 	 0.496896 	 0.503104 
-4.424919 	 144.072209 	 -1.197999 	 -4.295285 	 144.110911 	 -1.280669 	 0.497369 	 0.502631 
-4.411323 	 144.028138 	 -1.194194 	 -4.282092 	 144.066721 	 -1.280669 	 0.497580 	 0.502420 
-4.401651 	 143.978972 	 -1.201420 	 -4.267823 	 144.018926 	 -1.280669 	 0.496979 	 0.503021 
-4.391341 	 143.932659 	 -1.194875 	 -4.254284 	 143.973578 	 -1.280669 	 0.497138 	 0.502862 
-4.364702 	 143.888885 	 -1.197774 	 -4.240105 	 143.926084 	 -1.280669 	 0.497643 	 0.502357 
-4.340230 	 143.841979 	 -1.197387 	 -4.225244 	 143.876309 	 -1.280669 	 0.498164 	 0.501836 
-4.327003 	 143.789588 	 -1.196037 	 -4.209800 	 143.824579 	 -1.280669 	 0.498116 	 0.501884 
-4.312005 	 143.749410 	 -1.191737 	 -4.197559 	 143.783578 	 -1.280669 	 0.498475 	 0.501525 
-4.291201 	 143.709491 	 -1.192231 	 -4.184914 	 143.741223 	 -1.280669 	 0.498876 	 0.501124 
-4.275595 	 143.655672 	 -1.206667 	 -4.168884 	 143.687531 	 -1.280669 	 0.498132 	 0.501868 
-4.252553 	 143.609341 	 -1.200252 	 -4.154298 	 143.638675 	 -1.280669 	 0.498894 	 0.501106 
-4.225305 	 143.565160 	 -1.199189 	 -4.139957 	 143.590641 	 -1.280669 	 0.499620 	 0.500380 
-4.217077 	 143.518662 	 -1.200282 	 -4.126538 	 143.545692 	 -1.280669 	 0.499295 	 0.500705 
-4.202193 	 143.473331 	 -1.205977 	 -4.112894 	 143.499992 	 -1.280669 	 0.499075 	 0.500925 
-4.152782 	 143.431652 	 -1.195793 	 -4.097425 	 143.448179 	 -1.280669 	 0.501355 	 0.498645 
