=================================
point_num = 2597
24.629999	46.730000	0.000000	
24.629646	46.731197	0.012500	
24.628939	46.733597	0.025000	
24.627880	46.737194	0.037500	
24.626467	46.741989	0.050000	
24.624701	46.747986	0.062500	
24.622581	46.755180	0.075000	
24.620108	46.763573	0.087500	
24.617281	46.773167	0.100000	
24.614103	46.783958	0.112500	
24.610571	46.795948	0.125000	
24.606684	46.809135	0.137500	
24.602446	46.823524	0.150000	
24.597853	46.839111	0.162500	
24.592907	46.855900	0.175000	
24.587608	46.873886	0.187500	
24.581957	46.893070	0.200000	
24.575951	46.913452	0.212500	
24.569592	46.935036	0.225000	
24.562880	46.957817	0.237500	
24.555815	46.981800	0.250000	
24.548397	47.006981	0.262500	
24.540625	47.033360	0.275000	
24.532499	47.060936	0.287500	
24.524021	47.089714	0.300000	
24.515190	47.119690	0.312500	
24.506006	47.150864	0.325000	
24.496468	47.183239	0.337500	
24.486576	47.216812	0.350000	
24.476332	47.251583	0.362500	
24.465734	47.287556	0.375000	
24.454784	47.324726	0.387500	
24.443480	47.363094	0.400000	
24.431822	47.402664	0.412500	
24.419811	47.443432	0.425000	
24.407448	47.485397	0.437500	
24.394730	47.528564	0.450000	
24.381659	47.572929	0.462500	
24.368235	47.618492	0.475000	
24.354458	47.665253	0.487500	
24.340328	47.713215	0.500000	
24.326199	47.761177	0.500000	
24.312067	47.809139	0.500000	
24.297937	47.857101	0.500000	
24.283808	47.905064	0.500000	
24.269676	47.953026	0.500000	
24.255547	48.000988	0.500000	
24.241417	48.048950	0.500000	
24.227285	48.096909	0.500000	
24.213156	48.144871	0.500000	
24.199026	48.192833	0.500000	
24.184895	48.240795	0.500000	
24.170765	48.288757	0.500000	
24.156635	48.336720	0.500000	
24.142504	48.384682	0.500000	
24.128374	48.432644	0.500000	
24.114244	48.480606	0.500000	
24.100113	48.528564	0.500000	
24.085983	48.576527	0.500000	
24.071854	48.624489	0.500000	
24.057722	48.672451	0.500000	
24.043592	48.720413	0.500000	
24.029463	48.768375	0.500000	
24.015331	48.816338	0.500000	
24.001202	48.864300	0.500000	
23.987072	48.912262	0.500000	
23.972940	48.960220	0.500000	
23.958811	49.008183	0.500000	
23.944681	49.056145	0.500000	
23.930550	49.104107	0.500000	
23.916420	49.152069	0.500000	
23.902290	49.200031	0.500000	
23.888159	49.247993	0.500000	
23.874029	49.295956	0.500000	
23.859900	49.343918	0.500000	
23.845768	49.391876	0.500000	
23.831638	49.439838	0.500000	
23.817509	49.487801	0.500000	
23.803377	49.535763	0.500000	
23.789248	49.583725	0.500000	
23.775118	49.631687	0.500000	
23.760986	49.679649	0.500000	
23.746857	49.727612	0.500000	
23.732727	49.775574	0.500000	
23.718596	49.823532	0.500000	
23.704466	49.871494	0.500000	
23.690336	49.919456	0.500000	
23.676205	49.967419	0.500000	
23.662075	50.015381	0.500000	
23.647945	50.063343	0.500000	
23.633814	50.111305	0.500000	
23.619684	50.159267	0.500000	
23.605555	50.207230	0.500000	
23.591423	50.255188	0.500000	
23.577293	50.303150	0.500000	
23.563164	50.351112	0.500000	
23.549032	50.399075	0.500000	
23.534903	50.447037	0.500000	
23.520771	50.494999	0.500000	
23.506641	50.542961	0.500000	
23.492512	50.590923	0.500000	
23.478380	50.638885	0.500000	
23.464251	50.686848	0.500000	
23.450121	50.734810	0.500000	
23.435989	50.782772	0.500000	
23.421860	50.830734	0.500000	
23.407730	50.878693	0.500000	
23.393599	50.926655	0.500000	
23.379469	50.974617	0.500000	
23.365337	51.022579	0.500000	
23.351208	51.070541	0.500000	
23.337078	51.118504	0.500000	
23.322947	51.166466	0.500000	
23.308817	51.214428	0.500000	
23.294687	51.262390	0.500000	
23.280556	51.310352	0.500000	
23.266426	51.358315	0.500000	
23.252296	51.406277	0.500000	
23.238165	51.454239	0.500000	
23.224035	51.502201	0.500000	
23.209904	51.550163	0.500000	
23.195774	51.598125	0.500000	
23.181644	51.646088	0.500000	
23.167513	51.694050	0.500000	
23.153383	51.742012	0.500000	
23.139252	51.789970	0.500000	
23.125122	51.837933	0.500000	
23.110992	51.885895	0.500000	
23.096861	51.933857	0.500000	
23.082731	51.981819	0.500000	
23.068602	52.029781	0.500000	
23.054470	52.077744	0.500000	
23.040340	52.125706	0.500000	
23.026211	52.173668	0.500000	
23.012079	52.221630	0.500000	
22.997950	52.269592	0.500000	
22.983818	52.317554	0.500000	
22.969688	52.365517	0.500000	
22.955559	52.413479	0.500000	
22.941427	52.461441	0.500000	
22.927298	52.509403	0.500000	
22.913168	52.557365	0.500000	
22.899036	52.605328	0.500000	
22.884907	52.653290	0.500000	
