=================================
point_num = 2065
3.200000	0.580000	0.000000	
3.202470	0.580386	0.025000	
3.207410	0.581159	0.050000	
3.214820	0.582319	0.075000	
3.224699	0.583865	0.100000	
3.237049	0.585797	0.125000	
3.251869	0.588116	0.150000	
3.269159	0.590821	0.175000	
3.288918	0.593913	0.200000	
3.311148	0.597392	0.225000	
3.335847	0.601256	0.250000	
3.363017	0.605508	0.275000	
3.392656	0.610145	0.300000	
3.424765	0.615170	0.325000	
3.459344	0.620580	0.350000	
3.496394	0.626377	0.375000	
3.535913	0.632561	0.400000	
3.577902	0.639131	0.425000	
3.622361	0.646088	0.450000	
3.669290	0.653431	0.475000	
3.718689	0.661161	0.500000	
3.770558	0.669277	0.525000	
3.824897	0.677779	0.550000	
3.881705	0.686668	0.575000	
3.940984	0.695944	0.600000	
4.002733	0.705606	0.625000	
4.066951	0.715654	0.650000	
4.133640	0.726089	0.675000	
4.202798	0.736910	0.700000	
4.274426	0.748118	0.725000	
4.348525	0.759713	0.750000	
4.425094	0.771694	0.775000	
4.504131	0.784061	0.800000	
4.585640	0.796815	0.825000	
4.669618	0.809955	0.850000	
4.756066	0.823482	0.875000	
4.844984	0.837395	0.900000	
4.936372	0.851695	0.925000	
5.030230	0.866381	0.950000	
5.126558	0.881454	0.975000	
5.225355	0.896913	1.000000	
5.324153	0.912372	1.000000	
5.422951	0.927831	1.000000	
5.521749	0.943290	1.000000	
5.620546	0.958749	1.000000	
5.719344	0.974208	1.000000	
5.818142	0.989668	1.000000	
5.916940	1.005127	1.000000	
6.015738	1.020586	1.000000	
6.114535	1.036045	1.000000	
6.213333	1.051504	1.000000	
6.312131	1.066963	1.000000	
6.410929	1.082422	1.000000	
6.509727	1.097882	1.000000	
6.608524	1.113341	1.000000	
6.707322	1.128800	1.000000	
6.806120	1.144259	1.000000	
6.904917	1.159718	1.000000	
7.003715	1.175177	1.000000	
7.102512	1.190637	1.000000	
7.201311	1.206096	1.000000	
7.300108	1.221555	1.000000	
7.398906	1.237014	1.000000	
7.497704	1.252473	1.000000	
7.596501	1.267932	1.000000	
7.695299	1.283391	1.000000	
7.794097	1.298851	1.000000	
7.892895	1.314310	1.000000	
7.991693	1.329769	1.000000	
8.090490	1.345228	1.000000	
8.189288	1.360687	1.000000	
8.288086	1.376146	1.000000	
8.386884	1.391606	1.000000	
8.485682	1.407065	1.000000	
8.584479	1.422524	1.000000	
8.683277	1.437983	1.000000	
8.782075	1.453442	1.000000	
8.880873	1.468901	1.000000	
8.979670	1.484360	1.000000	
9.078467	1.499820	1.000000	
9.177265	1.515279	1.000000	
9.276063	1.530738	1.000000	
9.374861	1.546197	1.000000	
9.473659	1.561656	1.000000	
9.572456	1.577115	1.000000	
9.671254	1.592574	1.000000	
9.770052	1.608034	1.000000	
9.868850	1.623493	1.000000	
9.967648	1.638952	1.000000	
10.066445	1.654411	1.000000	
10.165243	1.669870	1.000000	
10.264041	1.685329	1.000000	
10.362839	1.700788	1.000000	
10.461637	1.716248	1.000000	
