=================================
point_num = 2065
-11.900000	168.919998	0.000000	
-11.899259	168.917618	0.025000	
-11.897776	168.912842	0.050000	
-11.895553	168.905670	0.075000	
-11.892588	168.896118	0.100000	
-11.888882	168.884186	0.125000	
-11.884435	168.869858	0.150000	
-11.879247	168.853149	0.175000	
-11.873317	168.834045	0.200000	
-11.866647	168.812561	0.225000	
-11.859235	168.788681	0.250000	
-11.851082	168.762421	0.275000	
-11.842188	168.733765	0.300000	
-11.832552	168.702728	0.325000	
-11.822175	168.669296	0.350000	
-11.811058	168.633484	0.375000	
-11.799199	168.595291	0.400000	
-11.786599	168.554688	0.425000	
-11.773257	168.511719	0.450000	
-11.759175	168.466354	0.475000	
-11.744351	168.418594	0.500000	
-11.728786	168.368469	0.525000	
-11.712481	168.315933	0.550000	
-11.695434	168.261017	0.575000	
-11.677645	168.203720	0.600000	
-11.659116	168.144028	0.625000	
-11.639845	168.081955	0.650000	
-11.619833	168.017487	0.675000	
-11.599080	167.950638	0.700000	
-11.577585	167.881393	0.725000	
-11.555350	167.809769	0.750000	
-11.532373	167.735748	0.775000	
-11.508656	167.659348	0.800000	
-11.484197	167.580551	0.825000	
-11.458997	167.499374	0.850000	
-11.433055	167.415802	0.875000	
-11.406372	167.329849	0.900000	
-11.378949	167.241516	0.925000	
-11.350784	167.150787	0.950000	
-11.321877	167.057663	0.975000	
-11.292231	166.962158	1.000000	
-11.262583	166.866653	1.000000	
-11.232936	166.771149	1.000000	
-11.203289	166.675659	1.000000	
-11.173641	166.580154	1.000000	
-11.143994	166.484650	1.000000	
-11.114347	166.389145	1.000000	
-11.084700	166.293640	1.000000	
-11.055053	166.198135	1.000000	
-11.025405	166.102631	1.000000	
-10.995758	166.007126	1.000000	
-10.966110	165.911621	1.000000	
-10.936463	165.816116	1.000000	
-10.906816	165.720612	1.000000	
-10.877169	165.625107	1.000000	
-10.847522	165.529602	1.000000	
-10.817874	165.434097	1.000000	
-10.788227	165.338593	1.000000	
-10.758580	165.243088	1.000000	
-10.728932	165.147583	1.000000	
-10.699286	165.052078	1.000000	
-10.669638	164.956573	1.000000	
-10.639991	164.861069	1.000000	
-10.610344	164.765564	1.000000	
-10.580696	164.670074	1.000000	
-10.551049	164.574570	1.000000	
-10.521401	164.479065	1.000000	
-10.491755	164.383560	1.000000	
-10.462107	164.288055	1.000000	
-10.432460	164.192551	1.000000	
-10.402813	164.097046	1.000000	
-10.373165	164.001541	1.000000	
-10.343518	163.906036	1.000000	
-10.313871	163.810532	1.000000	
-10.284224	163.715027	1.000000	
-10.254577	163.619522	1.000000	
-10.224929	163.524017	1.000000	
-10.195282	163.428513	1.000000	
-10.165635	163.333008	1.000000	
-10.135987	163.237503	1.000000	
-10.106340	163.141998	1.000000	
-10.076693	163.046494	1.000000	
-10.047046	162.950989	1.000000	
-10.017399	162.855484	1.000000	
-9.987751	162.759979	1.000000	
-9.958104	162.664490	1.000000	
-9.928457	162.568985	1.000000	
-9.898809	162.473480	1.000000	
-9.869162	162.377975	1.000000	
-9.839515	162.282471	1.000000	
-9.809868	162.186966	1.000000	
-9.780220	162.091461	1.000000	
-9.750573	161.995956	1.000000	
-9.720926	161.900452	1.000000	
-9.691278	161.804947	1.000000	
-9.661632	161.709442	1.000000	
-9.631984	161.613937	1.000000	
